state,cluster,county,total_pop,fips,white,black,asian,hispanic,area_land,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,education,mask,per_gop
Michigan,6,Genesee-Saginaw,596352,26049-26145,425439,116361,6671,31006,3722.923738,-83.8982494108378,43.19612923837528,129643.0,147139.0,290333.0,46978.2028382566,410757,10467,30033,133340,106943,43818,55120,31036,0.03168049239375402,0.05258522818737926,0.09697083266258853,0.25892480783161625,0.559519131318416,160.18378080459084,0.7134024871217,0.1951213377334192,0.011186346318952566,0.05199278278600558,0.48684837143163767,0.4465320855707067,0.5067939228403248,3.0544336432489283,3.2613778422810693,0.46839389844715335
Michigan,7,Washtenaw,367601,26161,257895,44180,34203,18075,1828.460768,-83.83879331382744,42.25370951705717,50335.0,128025.0,187201.0,69434.0,227170,3309,7491,33896,40809,16242,59475,65948,0.019,0.022,0.046,0.18,0.733,201.04396355306434,0.7015622917239072,0.12018465673379561,0.0930438165293348,0.04917016003764952,0.5092505189050084,0.26888211067248574,0.6838905775075987,4.207162037240833,3.586,0.28221013680197354
Michigan,8,Livingston,191995,26093,180756,1209,1838,4897,1463.980375,-83.91296969267225,42.6037774776356,65665.0,34378.0,105577.0,80897.0,131147,1340,4700,34004,32373,13091,30096,15543,0.042,0.021,0.05200000000000001,0.198,0.687,131.14588370079755,0.9414620172400323,0.006297038985390245,0.009573165967863747,0.02550587254876429,0.5498945285033464,0.6219631169667635,0.3256201634825767,3.55272327998353,3.4670000000000005,0.6563677618623992
Michigan,9,Oceana,26467,26127,21514,280,56,3985,1393.655084,-86.26726672705763,43.641244353318044,7228.0,3973.0,11903.0,46217.0,18075,916,1630,6396,4176,1551,2222,1184,0.07400000000000001,0.033,0.114,0.163,0.616,18.99106909870104,0.8128612989760834,0.01057921184871727,0.0021158423697434543,0.15056485434692257,0.44972985226886314,0.6072418717970259,0.33378139964714776,2.841936376210235,3.214,0.6452995268279618
Michigan,10,Alger-Chippewa-Luce-Mackinac-Schoolcraft,71579,26003-26033-26095-26097-26153,53018,4388,486,1326,14416.797621000002,-85.48433761795607,46.28124054854938,19757.0,11176.0,32762.0,44365.931753726654,52147,1601,3794,19574,12649,4295,6868,3366,0.030735327400494557,0.02682566115760209,0.08499860294220371,0.259284007879406,0.5982836446443789,4.964972241528561,0.7406921024322777,0.06130289610081169,0.006789700889925816,0.018524986378686485,0.45770407521759177,0.6030462120749649,0.3411269153287345,2.926438721307074,3.367809469257743,0.6387030032651214
Michigan,11,Ingham,292406,26065,202255,34287,20309,23381,1440.364339,-84.37472068782563,42.59716885715836,44354.0,81266.0,133478.0,50940.0,174461,4479,8259,37856,41060,15657,36494,30656,0.06199999999999999,0.030000000000000002,0.076,0.237,0.595,203.0083584289572,0.6916923729335239,0.11725819579625589,0.06945479914912826,0.0799607395197089,0.4564817411407427,0.3322944605103463,0.6088344146600938,3.6465743060053537,3.2729999999999997,0.3530807196306321
Michigan,12,Berrien-Calhoun-Cass-Jackson-Kalamazoo,762923,26021-26025-26027-26075-26077,600884,81964,16213,37886,7842.762699,-85.39162091507511,42.138252833715754,175200.0,153857.0,349473.0,51452.6361139984,508082,11977,32550,148442,123488,49975,88606,53044,0.05184570133552141,0.0709961319818645,0.09576988372352126,0.1920753064201761,0.589416682941791,97.27732806416256,0.7876076615857694,0.10743417094516747,0.021251161650651506,0.04965900883837556,0.4580711290654496,0.5013262827171198,0.4402543257991318,3.269338413878075,3.196428550456599,0.5324305515457808
Michigan,13,Benzie-Grand Traverse-Leelanau,132615,26019-26055-26089,122462,924,930,4187,2929.8905520000003,-85.76117238441893,44.75616231020037,40190.0,31846.0,76438.0,61220.75590996494,95895,1405,3429,23981,22875,10064,20931,13210,0.0046397089318704525,0.04157945933717905,0.0809615805150247,0.1956694717792105,0.6762837461825586,45.26278290821288,0.9234400331787506,0.006967537608867775,0.007012781359574709,0.03157259736832183,0.5763903027560985,0.5257856040189435,0.41662523875559276,3.589206945096199,3.4956460204350943,0.5579154867010939
Michigan,14,Alcona-Arenac-Clare-Gladwin-Iosco-Kalkaska-Lake-Missaukee-Montmorency-Ogemaw-Osceola-Oscoda-Roscommon-Wexford,271499,26001-26011-26035-26051-26069-26079-26085-26113-26119-26129-26133-26135-26143-26165,255156,2473,1349,5932,19870.799366,-84.59751109816469,44.355967267411415,87283.0,38929.0,132759.0,41538.54219720883,199778,6663,18689,79815,48489,18431,17732,9959,0.047027009307584924,0.062216549600551015,0.09392486896820981,0.23412060449578084,0.5625813686238256,13.663214800736668,0.9398045664993241,0.009108689166442602,0.004968710750315839,0.021849067584042668,0.48898522646492254,0.6574544851949774,0.2932305907697407,2.732653245102063,3.2027535755196155,0.6915586473552435
Minnesota,0,Aitkin-Becker-Beltrami-Benton-Big Stone-Blue Earth-Brown-Cass-Chippewa-Clay-Clearwater-Cottonwood-Crow Wing-Dodge-Douglas-Faribault-Fillmore-Freeborn-Goodhue-Grant-Houston-Hubbard-Itasca-Jackson-Kanabec-Kandiyohi-Kittson-Koochiching-Lac qui Parle-Lake of the Woods-Le Sueur-Lincoln-Lyon-McLeod-Marshall-Martin-Meeker-Mille Lacs-Morrison-Mower-Murray-Nicollet-Norman-Olmsted-Otter Tail-Pennington-Pine-Pipestone-Polk-Pope-Red Lake-Redwood-Renville-Rice-Rock-Roseau-Sibley-Stearns-Steele-Stevens-Swift-Todd-Traverse-Wabasha-Wadena-Waseca-Wilkin-Winona-Yellow Medicine,1899096,27001-27005-27007-27009-27011-27013-27015-27021-27023-27027-27029-27033-27035-27039-27041-27043-27045-27047-27049-27051-27055-27057-27061-27063-27065-27067-27069-27071-27073-27077-27079-27081-27083-27085-27089-27091-27093-27095-27097-27099-27101-27103-27107-27109-27111-27113-27115-27117-27119-27121-27125-27127-27129-27131-27133-27135-27143-27145-27147-27149-27151-27153-27155-27157-27159-27161-27167-27169-27173,1660696,52833,33069,88010,161917.71014500002,-94.75016428244518,46.12597084563291,561610.0,332353.0,966757.0,59051.62247142851,1264612,37440,61536,396632,287210,164865,215296,101633,0.0910786479461807,0.12514692569517286,0.149890623749405,0.25056451385290684,0.38309668020995247,11.72877258639174,0.8744665883135976,0.027820078605820874,0.017413021774570638,0.046343102191779666,0.50906167987295,0.580921575949282,0.3437813225040005,3.212185239425215,2.709008435592513,0.6282251055133155
Minnesota,1,Carlton-Cook-Lake-St. Louis,251045,27017-27031-27075-27137,227188,3925,2539,4547,27637.054486,-92.01887393800705,47.571418186116915,56879.0,71218.0,139151.0,54589.04180127069,173333,2303,7493,50162,41871,22569,32767,16168,0.091310828735884,0.05078407058495489,0.09457634687008305,0.3025669541317294,0.4599470732338824,9.083638060169218,0.9049692286243503,0.015634647174809297,0.010113724631042244,0.018112290625186718,0.5542870800055767,0.4087573930478401,0.5118037240120444,3.372404562316466,2.9874259196558386,0.44403069548857504
Minnesota,2,Anoka-Carver-Dakota-Scott-Washington,1302484,27003-27019-27037-27139-27163,1041763,79085,69116,73954,5385.295127,-93.27343605767926,44.88297359644071,326399.0,302846.0,685078.0,87029.45287466103,844401,16280,26589,193031,178691,101251,225756,102803,0.051718113235939944,0.08098777950439315,0.12791055245208388,0.2580418431243685,0.4817500391559513,241.85935390426374,0.7998278673672767,0.06071859615933862,0.053064759336774965,0.056779200358699225,0.5259780542409734,0.4764406388761572,0.4420606120762891,3.670443308333363,3.037934570405472,0.5187152857789891
Minnesota,3,Chisago-Isanti-Sherburne-Wright,332790,27025-27059-27141-27171,305294,6472,4402,9273,5036.694286,-93.54652365639416,45.390765758525944,106399.0,48570.0,167976.0,81633.44012740768,210394,3060,9376,63523,52872,28316,38405,14842,0.07677984013942728,0.12621461882869076,0.1727738183238679,0.23761967607199738,0.3863198563658764,66.07309896195673,0.917377325039815,0.019447699750593468,0.01322756092430662,0.027864419002974847,0.5047507437122509,0.6334178692194123,0.2891484497785398,3.2766095991330553,2.7299007091559244,0.6865824777858798
Minnesota,4,Ramsey,550321,27123,336200,68255,83518,41349,394.246995,-93.0987234578028,45.01625263368628,70778.0,176929.0,269161.0,62304.0,359583,19472,16079,75283,67549,30441,90083,60676,0.044,0.046,0.086,0.259,0.564,1395.8787434765354,0.6109161743782265,0.12402761297497279,0.15176233507352982,0.07513614781191341,0.4890981808798865,0.2629578579363281,0.6573352008649098,3.630669414293779,3.251,0.2857327406976791
Minnesota,5,Mahnomen,5527,27087,2479,29,5,235,1444.868073,-95.80921484807901,47.325570748128264,991.0,930.0,2074.0,44537.0,3363,123,316,1275,819,420,280,130,0.07,0.279,0.083,0.185,0.38199999999999995,3.8252627373267454,0.44852542066220374,0.005246969422833364,0.0009046499004885109,0.04251854532296002,0.37524877872263435,0.47782063645130185,0.4484088717454195,2.730597680642284,2.5279999999999996,0.5158771473191046
Minnesota,6,Hennepin,1265843,27053,866385,170972,94351,88473,1434.4589640000002,-93.47817064191533,45.007381421060884,191768.0,429283.0,672644.0,74113.0,854678,28023,29969,142555,158909,74558,266320,154344,0.021,0.044,0.096,0.243,0.596,882.4532675861195,0.684433219601483,0.13506572300040368,0.07453609965848845,0.06989255381591555,0.5313802738570265,0.28509583078121564,0.6382023774834831,3.9169160783359347,3.3489999999999998,0.30877979425200186
Minnesota,7,Nobles,21629,27105,12474,980,1482,6354,1852.084984,-95.75329576461846,43.67434621070469,5299.0,2733.0,8592.0,54149.0,14035,1829,1293,4561,2877,1321,1572,582,0.244,0.078,0.18,0.215,0.284,11.678189816801623,0.576725692357483,0.04530953812011651,0.06851911785103333,0.29377225021961256,0.39724444033473577,0.6167364990689013,0.31808659217877094,2.542358389739936,2.219,0.6597360557768924
Minnesota,8,Watonwan,10897,27165,7670,70,101,2935,1126.526388,-94.61413845727795,43.9782390337129,2768.0,1814.0,4971.0,51097.0,7363,712,508,3036,1299,683,884,241,0.149,0.05299999999999999,0.22500000000000003,0.221,0.35200000000000004,9.67309786621705,0.7038634486555932,0.006423786363219235,0.00926860603835918,0.2693401853721208,0.4561806001651831,0.5568296117481392,0.36491651579159123,2.5906559826157816,2.5740000000000003,0.6041030117852466
Mississippi,0,Adams-Alcorn-Amite-Attala-Benton-Calhoun-Carroll-Chickasaw-Choctaw-Claiborne-Clarke-Clay-Copiah-Covington-Forrest-Franklin-George-Greene-Grenada-Hancock-Itawamba-Jasper-Jefferson-Jefferson Davis-Jones-Kemper-Lafayette-Lamar-Lauderdale-Lawrence-Leake-Lee-Lincoln-Lowndes-Marion-Marshall-Monroe-Montgomery-Neshoba-Newton-Noxubee-Oktibbeha-Panola-Pearl River-Perry-Pike-Pontotoc-Prentiss-Scott-Simpson-Smith-Stone-Tate-Tippah-Tishomingo-Union-Walthall-Warren-Wayne-Webster-Wilkinson-Winston-Yalobusha-Yazoo,1735215,28001-28003-28005-28007-28009-28013-28015-28017-28019-28021-28023-28025-28029-28031-28035-28037-28039-28041-28043-28045-28057-28061-28063-28065-28067-28069-28071-28073-28075-28077-28079-28081-28085-28087-28091-28093-28095-28097-28099-28101-28103-28105-28107-28109-28111-28113-28115-28117-28123-28127-28129-28131-28137-28139-28141-28145-28147-28149-28153-28155-28157-28159-28161-28163,1056669,581546,11983,52913,92776.47789299999,-89.48109119453709,32.633358216488524,444659.0,255076.0,712243.0,40564.26798120118,1153385,69037,136662,372172,248770,106757,136546,83441,0.06296571145362391,0.08056433525528539,0.11789833766997174,0.2077690101802947,0.5306045815648205,18.703178212922033,0.6089556625547843,0.3351434836605262,0.006905772483525096,0.030493627590817276,0.4104638330120475,0.6243079960069807,0.35813058183794017,2.807145922653754,3.062086367395395,0.6354677127769799
Mississippi,1,Hinds-Madison-Rankin,493383,28049-28089-28121,227450,242486,6729,11328,6111.894339,-90.1562538844316,32.37682559356062,96694.0,97021.0,197940.0,55966.15373249585,325797,11028,25539,76784,74354,30603,64284,43205,0.024930427274551414,0.08678703765634405,0.13363870461690006,0.19444945002158565,0.5609789858993925,80.72505390869127,0.46100088572164016,0.49147619597756714,0.013638491800487654,0.02295985066368318,0.40118933972187937,0.48850156613115087,0.49015358189350305,3.3923915812607235,3.1813287405524715,0.49915597656350824
Mississippi,2,Harrison-Jackson,351697,28047-28059,228311,83216,9217,21410,3357.7610529999997,-88.8554831453246,30.528432725194484,70914.0,33766.0,107541.0,47842.98385826436,229689,9583,18365,69569,58259,24209,31352,18352,0.08646633039235478,0.07957544136003433,0.13301620428948782,0.2382250630514335,0.4631253152571673,104.74152104592895,0.649169597693469,0.23661276610263948,0.02620721814516473,0.0608762656491241,0.30577741635555605,0.6594136189918264,0.31398257408802227,3.030132048117237,2.91278430012198,0.6774359954145969
Mississippi,3,Bolivar-Coahoma-Holmes-Humphreys-Issaquena-Leflore-Quitman-Sharkey-Sunflower-Tallahatchie-Tunica-Washington,210909,28011-28027-28051-28053-28055-28083-28119-28125-28133-28135-28143-28151,51355,151256,1361,5044,18053.725825999998,-90.54681986176477,33.60075644604334,24035.0,56246.0,81241.0,29025.529251952263,143806,12538,21765,44019,30202,10893,15391,8998,0.10550289935469799,0.07090867151235841,0.12522775225334148,0.18504309915650827,0.5134549307995392,11.68229771697653,0.24349363943691354,0.7171623780872319,0.006453020022853458,0.023915527549796357,0.3851945625838632,0.29584815548799254,0.6923351509705691,2.6071513010583702,2.930313196686723,0.2993859070016567
Mississippi,4,DeSoto,184945,28033,114447,55139,2961,9415,1233.6603699999998,-89.99091418263987,34.876252348692134,42155.0,19892.0,64022.0,65169.0,114637,3629,8199,34020,29309,11872,18701,8907,0.055,0.078,0.08800000000000001,0.236,0.5429999999999999,149.91565304152553,0.6188164048771256,0.29813728405742246,0.016010165184243964,0.050907026413258,0.3461677796101544,0.658445534347568,0.31070569491737215,3.1281436185524742,3.1339999999999995,0.6794043225296952
Missouri,0,Boone-Callaway-Cape Girardeau-Cole-Franklin-Gasconade-Jefferson-Lincoln-Osage-Perry-Phelps-Pulaski-St. Charles-Ste. Genevieve-Warren,1369085,29019-29027-29031-29051-29071-29073-29099-29113-29151-29157-29161-29169-29183-29186-29219,1196108,68227,28954,43257,23317.758497,-91.2276134357549,38.370166049662664,401745.0,201277.0,636380.0,63814.0629697937,888900,22295,54901,264065,199660,81224,167488,99267,0.07179809580851444,0.09471779546193262,0.13010868645847412,0.24467929894783744,0.4585445235321401,58.714262787143234,0.8736550323756378,0.04983401322781274,0.021148431251529307,0.03159555469528919,0.46482139531146716,0.6312973380684497,0.31628429554668597,3.307401282483969,2.9231511593509536,0.6662194745797002
Missouri,1,Adair-Andrew-Atchison-Audrain-Barton-Bates-Benton-Bollinger-Butler-Caldwell-Camden-Carroll-Carter-Cedar-Chariton-Christian-Clark-Cooper-Crawford-Dade-Dallas-Daviess-Dent-Douglas-Gentry-Grundy-Harrison-Henry-Hickory-Holt-Howard-Howell-Iron-Knox-Laclede-Lewis-Linn-Livingston-Macon-Madison-Maries-Marion-Mercer-Miller-Moniteau-Monroe-Montgomery-Morgan-Nodaway-Oregon-Ozark-Pike-Polk-Putnam-Ralls-Randolph-Reynolds-Ripley-St. Clair-St. Francois-Schuyler-Scotland-Shannon-Shelby-Stoddard-Stone-Taney-Texas-Vernon-Washington-Wayne-Webster-Worth-Wright,1326027,29001-29003-29005-29007-29011-29013-29015-29017-29023-29025-29029-29033-29035-29039-29041-29043-29045-29053-29055-29057-29059-29061-29065-29067-29075-29079-29081-29083-29085-29087-29089-29091-29093-29103-29105-29111-29115-29117-29121-29123-29125-29127-29129-29131-29135-29137-29139-29141-29147-29149-29153-29163-29167-29171-29173-29175-29179-29181-29185-29187-29197-29199-29203-29205-29207-29209-29213-29215-29217-29221-29223-29225-29227-29229,1229606,25624,7648,32142,117290.32402200002,-92.52078761685411,38.414312235446744,452083.0,116362.0,591140.0,43879.62921192404,909749,42145,87863,359600,197596,69156,98832,54557,0.1637539537279407,0.12796640943208545,0.15162618408222459,0.1993233078964456,0.3573481256414839,11.305510587141686,0.927285794331488,0.01932389008670261,0.005767605033683326,0.024239325443599566,0.44579786082787154,0.7647646919511453,0.19684338735324966,2.745787024772767,2.458581203851807,0.7952976981062372
Missouri,2,Jackson-Kansas City,1198338,29095-29KAN,735073,306358,26839,115509,2381.23983,-94.41797554699285,39.04999371436503,139431.0,261458.0,422664.0,52639.66200687953,793887,26078,53089,216011,184632,57811,161818,94448,0.02816374631249901,0.06306082089404044,0.09001654705760603,0.20730395220843995,0.6113802365701725,503.2412043939312,0.6134104067466775,0.25565241192384786,0.0223968529747033,0.09639100153712893,0.35270850127426484,0.32988615070126626,0.6185953854598452,3.3330045711795258,3.310526717915262,0.3478045044887737
Missouri,3,Buchanan-Cass-Clinton-DeKalb-Johnson-Lafayette-Pettis-Ray-Saline,400966,29021-29037-29049-29063-29101-29107-29159-29177-29195,345558,17291,3953,22067,14010.261594,-93.91104712505961,39.11178783275688,115470.0,50390.0,176092.0,55569.87146790501,265999,9292,18760,97220,62549,19940,37974,20264,0.09512872911917718,0.1252203254141249,0.13729601262949978,0.2082627554455989,0.4340956115979909,28.619451343557834,0.8618137198665223,0.04312335709262132,0.009858691260605637,0.05503459146162019,0.43916940588478826,0.6557367739590668,0.2861572359902778,2.977684126632055,2.760983063401885,0.6961895574580972
Missouri,4,Clay-Platte,354366,29047-29165,284085,25044,9092,24287,2117.188783,-94.59953329632087,39.3469618293247,82303.0,64097.0,155878.0,70884.88210494234,227961,4116,10006,61037,53229,18879,52679,28015,0.036241275968913494,0.03788398435515823,0.0795359374206329,0.19605338548280593,0.6499907553207701,167.37572144977682,0.8016711535531061,0.07067269433297776,0.025657088998380206,0.06853648487721734,0.43987854365260776,0.5279962534802859,0.411199784446811,3.5039677839630463,3.3850790369279222,0.5621789617486339
Missouri,5,St. Louis,994205,29189,648909,246568,46172,29916,1314.228662,-90.44591932869173,38.637715689325425,199081.0,280866.0,503493.0,65300.0,689502,13837,32410,146184,146073,53365,171146,126487,0.024,0.028,0.069,0.182,0.6970000000000001,756.4931649618824,0.6526913463521105,0.24800519007649327,0.046441126327065346,0.030090373715682378,0.5064277488043211,0.3953997374342841,0.5578349649349643,3.7579426890712426,3.5000000000000004,0.4147978839330176
Missouri,6,Dunklin-Mississippi-New Madrid-Pemiscot-Scott,113472,29069-29133-29143-29155-29201,88745,17564,574,4093,6578.951202,-89.70187475204098,36.56599126819824,34028.0,11271.0,46360.0,36816.02157360406,79464,6423,10261,32424,15369,4433,6686,3868,0.10036106704737732,0.10740250458262832,0.14589143577270164,0.21969300796672306,0.4266288511703328,17.247733949676437,0.7820872109419064,0.15478708403835306,0.005058516638465877,0.03607057247602933,0.4085589396503102,0.7339948231233823,0.2431190681622088,2.461315815966979,2.7647798047095318,0.7511865604097221
Missouri,7,Barry-Greene-Jasper-Lawrence-McDonald-Newton-Joplin,620556,29009-29077-29097-29109-29119-29145-29JOP,532672,15086,11132,36730,10116.829398,-93.98912808115982,36.97094700391697,219705.0,80443.0,316490.0,45067.73700197887,403846,14243,32383,129355,97354,30358,65886,34267,0.12678459949625193,0.10333720865062232,0.1477629890260622,0.23040387154376826,0.39167226631575003,61.33898038477134,0.8583786153062737,0.02431045707397882,0.01793875170008831,0.05918885644486557,0.5100103777902397,0.6941925495276312,0.2541723277196752,3.0695339312510215,2.6567638665970517,0.7319888854831617
Missouri,8,Sullivan,6089,29211,4669,169,21,1131,1678.265048,-93.11150105970341,40.209910500897315,1884.0,526.0,2484.0,42604.0,4472,316,377,2203,744,287,324,221,0.136,0.127,0.174,0.223,0.341,3.6281515886041382,0.766792576777796,0.027754967975036952,0.0034488421744128758,0.18574478567909344,0.407948760059123,0.7584541062801933,0.21175523349436393,2.48412343470483,2.508,0.7817427385892116
Missouri,9,St. Louis city,300576,29510,134388,135044,10672,12543,159.915148,-90.24349224911604,38.63555735670121,20281.0,101487.0,127403.0,41107.0,219694,7776,20992,51909,47504,14547,42151,34815,0.039,0.017,0.08,0.13699999999999998,0.726,1879.5967971714601,0.4471015649952092,0.44928404130735655,0.03550516341956776,0.041729878633024596,0.4238628499946769,0.15918777422823638,0.7965824980573456,3.3917858475880087,3.492,0.16655443137770187
Montana,0,Beaverhead-Big Horn-Blaine-Broadwater-Carbon-Carter-Chouteau-Custer-Daniels-Dawson-Deer Lodge-Fallon-Fergus-Gallatin-Garfield-Glacier-Golden Valley-Granite-Hill-Jefferson-Judith Basin-Liberty-McCone-Madison-Meagher-Musselshell-Park-Petroleum-Phillips-Pondera-Powder River-Powell-Prairie-Ravalli-Richland-Roosevelt-Rosebud-Sheridan-Silver Bow-Stillwater-Sweet Grass-Teton-Toole-Treasure-Valley-Wheatland-Wibaux,466326,30001-30003-30005-30007-30009-30011-30015-30017-30019-30021-30023-30025-30027-30031-30033-30035-30037-30039-30041-30043-30045-30051-30055-30057-30059-30065-30067-30069-30071-30073-30075-30077-30079-30081-30083-30085-30087-30091-30093-30095-30097-30099-30101-30103-30105-30107-30109,390941,2040,3732,17743,310780.2800440001,-108.85331903813825,46.88975226134699,127896.0,74578.0,218003.0,52325.38860368069,310847,7044,15328,94024,73972,27702,62819,29958,0.14886192491947695,0.1457934020406325,0.12753563386986788,0.2085705579358646,0.3695296144757103,1.5005006107014829,0.8383427044599701,0.004374622045521802,0.008002985036219297,0.03804848968318301,0.4674905538185733,0.5866708256308399,0.34209620968518784,3.313343863701435,2.5046948014908033,0.6316662880172269
Montana,1,Yellowstone,161300,30111,138637,1082,1160,9409,6820.647779999999,-108.26914858777172,45.939559485953396,38675.0,21117.0,64675.0,59117.0,107642,1795,4956,32637,25532,9397,23496,9829,0.129,0.177,0.16699999999999998,0.262,0.265,23.64878017495283,0.8594978301301922,0.0067079975201487915,0.007191568505889647,0.05833230006199628,0.4009609423434594,0.5979899497487438,0.3265094704290684,3.352483231452407,2.357,0.6468256622959593
Montana,2,Cascade-Flathead-Lake-Lewis and Clark-Lincoln-Mineral-Missoula-Sanders,441152,30013-30029-30047-30049-30053-30061-30063-30089,388133,2644,4520,16137,59361.81094100001,-113.86485829778644,47.72178944019706,107549.0,78826.0,200896.0,51331.895938361384,295778,5481,14004,82235,70292,26998,62309,34459,0.11379612695850864,0.16886570161758307,0.13482918359204993,0.19451483615624546,0.38799415167561296,7.431579209038334,0.8798169338459306,0.005993399100536777,0.010245901639344262,0.03657922892789787,0.4553895256056869,0.5353466470213444,0.3923721726664543,3.433794940800195,2.5740451839728715,0.5770570087189806
Nebraska,0,Adams-Buffalo-Burt-Butler-Cass-Clay-Colfax-Cuming-Dakota-Dawson-Dixon-Dodge-Fillmore-Gage-Gosper-Hall-Hamilton-Jefferson-Johnson-Kearney-Madison-Nemaha-Otoe-Pawnee-Phelps-Platte-Polk-Richardson-Saline-Saunders-Seward-Stanton-Thayer-Thurston-Washington-Wayne-York,582883,31001-31019-31021-31023-31025-31035-31037-31039-31043-31047-31051-31053-31059-31067-31073-31079-31081-31095-31097-31099-31119-31127-31131-31133-31137-31141-31143-31147-31151-31155-31159-31167-31169-31173-31177-31179-31185,472093,9427,5691,80852,52745.23756599999,-97.44824183279691,40.99464259687157,173693.0,60337.0,247526.0,57152.523353743374,383058,18927,21984,121940,86903,45832,60655,26817,0.0924284787856225,0.10009766797110226,0.15001960599296948,0.2632079714110722,0.39423312397170623,11.050912402672182,0.809927549782718,0.016173057028597507,0.009763537450912104,0.13871051308753216,0.4246581217843032,0.701716183350436,0.2437602514483327,3.0650136532848813,2.766693290077083,0.7421826261590394
Nebraska,1,Douglas-Sarpy,758523,31055-31153,542883,70750,29156,92805,1462.211394,-96.1342994084687,41.218382457116135,146800.0,132911.0,297312.0,66095.91875262847,474461,18720,22642,100817,107119,39157,121228,64778,0.09174037043042861,0.069,0.10709271703033396,0.2622596295695714,0.46990728296966605,518.7505740363558,0.7157106640141433,0.0932733747032061,0.03843785883882229,0.1223496189304741,0.3919617467103832,0.49375739963405446,0.4470421644602303,3.5768356092492324,2.9495934546480465,0.5248274111493649
Nebraska,2,Antelope-Arthur-Banner-Blaine-Boone-Box Butte-Boyd-Brown-Cedar-Chase-Cherry-Cheyenne-Custer-Dawes-Deuel-Dundy-Franklin-Frontier-Furnas-Garden-Garfield-Grant-Greeley-Harlan-Hayes-Hitchcock-Holt-Hooker-Howard-Keith-Keya Paha-Kimball-Knox-Lincoln-Logan-Loup-McPherson-Merrick-Morrill-Nance-Nuckolls-Perkins-Pierce-Red Willow-Rock-Scotts Bluff-Sheridan-Sherman-Sioux-Thomas-Valley-Webster-Wheeler,273912,31003-31005-31007-31009-31011-31013-31015-31017-31027-31029-31031-31033-31041-31045-31049-31057-31061-31063-31065-31069-31071-31075-31077-31083-31085-31087-31089-31091-31093-31101-31103-31105-31107-31111-31113-31115-31117-31121-31123-31125-31129-31135-31139-31145-31149-31157-31161-31163-31165-31171-31175-31181-31183,240911,1809,1585,22421,142579.92190699998,-100.76399449895374,41.72420690926147,104870.0,20077.0,130997.0,51692.26019670551,193240,6314,9657,61773,50516,23581,29011,12388,0.15675361429948306,0.12910252562866906,0.13545423712725257,0.261084278892491,0.3176595475919273,1.9211120074722965,0.8795196997575864,0.006604310873565233,0.005786529980431671,0.08185475627208738,0.4782448377581121,0.8005526844126202,0.15326305182561434,3.0969675015524736,2.4539020269283567,0.8393158699288499
Nebraska,3,Lancaster,319090,31109,257285,12844,15064,23567,2169.2875280000003,-96.68777155111462,40.78416048993615,60456.0,60533.0,129803.0,58009.0,191704,5267,7228,42019,41378,21473,47397,26942,0.093,0.06099999999999999,0.112,0.264,0.47,147.09437816857258,0.8063085649816666,0.040251966529819175,0.047209251308408286,0.07385690557522956,0.40679118743928044,0.4657519471814981,0.4663451538100044,3.6510923089763385,2.957,0.4996817892535685
Nevada,0,Churchill-Douglas-Esmeralda-Lincoln-Lyon-Mineral-Nye-Pershing-Storey-White Pine,208836,32001-32005-32009-32017-32019-32021-32023-32027-32029-32033,156904,4355,3590,32346,152723.09507600003,-116.64085922212801,38.62082928809175,63480.0,24780.0,95026.0,54458.27837633358,148181,5042,11626,47135,42552,15184,17752,8890,0.038543656266161005,0.05421868834875214,0.07749429696029421,0.1924238924323392,0.6375784634833074,1.3674159752726092,0.7513263996628934,0.020853684230688195,0.017190522706813,0.15488708843302879,0.4550269110689728,0.6680276976827395,0.2607707364300297,2.944965953799745,3.3367928134995877,0.7192386131883073
Nevada,1,Elko-Eureka-Humboldt-Lander,77170,32007-32011-32013-32015,51461,728,761,19203,94471.859287,-116.44283251994084,40.89875061338862,20614.0,5263.0,28245.0,76902.77110276015,49218,3094,4263,15552,13360,4523,5177,3249,0.01644644291823247,0.04813367889076065,0.17861772709602178,0.28719125307762083,0.46965629130491127,0.8168570046405251,0.6668524037838538,0.009433717765971232,0.009861345082285863,0.24884022288454063,0.3660101075547493,0.7298282881926005,0.1863338644007789,2.822503961965135,3.1455680575353115,0.7966147544151176
Nevada,2,Carson City,55916,32510,37120,1117,1302,13889,374.672862,-119.74581598607323,39.154065257645,13125.0,9610.0,25016.0,52034.0,38892,1612,3327,10705,10678,3916,5513,3141,0.023,0.064,0.054000000000000006,0.274,0.585,149.23952511938268,0.6638529222405036,0.019976393161170326,0.02328492739108663,0.24839044280706774,0.4473853637599256,0.5246642149024624,0.3841541413495363,3.0557955363570914,3.334,0.5773037167363096
Nevada,3,Clark,2266715,32003,944618,269223,223204,717278,20439.281456,-115.01302414231552,36.214588547256135,319571.0,401068.0,765421.0,56802.0,1454973,89174,119608,415643,368990,114399,229999,117160,0.027000000000000003,0.032,0.054000000000000006,0.145,0.742,110.89993573793663,0.4167343490469689,0.11877232029611133,0.098470253207836,0.3164394288651198,0.3376785347959492,0.4175101022835799,0.523983533245103,3.0024027937288182,3.543,0.4434550447588876
