state,cluster,county,total_pop,fips,white,black,asian,hispanic,area,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,per_no_hs,per_some_hs,per_hs,per_some_college,per_associates,per_bachelors,per_graduate,edu,mask,per_gop,gop
Michigan,11,Huron-Lapeer-St. Clair-Sanilac-Tuscola,371131.0,26063-26087-26147-26151-26157,341829.0,5912.0,2036.0,13946.0,3965.583,-83.0227,43.375,120600.0,54232.0,184368.0,53204.139842804834,264965.0,7294.0,19336.0,98585.0,65760.0,29448.0,29030.0,15512.0,0.058506064,0.079843745,0.06646604,0.19512351,0.600007,93.58800440410495,0.9210467462971296,0.01592968520549348,0.005485933538292409,0.037577028057478354,0.49677337651664777,0.6541265,0.29415083,0.027528164097144908,0.07297567603268357,0.3720680089823184,0.24818372237842734,0.11113920706508407,0.10956164021663238,0.05854358122770932,2.9052893778423567,3.1981745,0.6898051,1
Michigan,12,Allegan-Berrien-Cass-Kalamazoo-St. Joseph-Van Buren,724976.0,26005-26021-26027-26077-26149-26159,581300.0,60721.0,12649.0,47604.0,3552.7632,-85.90159,42.18821,170506.0,142627.0,333251.0,53557.0707113063,477139.0,14471.0,30752.0,140508.0,111308.0,46456.0,82249.0,51395.0,0.0336403,0.05427155,0.109798454,0.21398462,0.58884627,204.0597592735298,0.8018196464434685,0.0837558760565867,0.017447474123281324,0.06566286332237205,0.4596717684447485,0.51164436,0.4279867,0.03032868828580351,0.06445082041082369,0.2944802248401409,0.23328212533454612,0.09736366132301069,0.1723795371998516,0.10771494260582345,3.2508996330209854,3.2712073,0.5445162,1
Michigan,13,Chippewa-Luce-Mackinac,54377.0,26033-26095-26097,38510.0,3695.0,425.0,1063.0,3479.067,-84.96852,46.279514,14616.0,8144.0,24098.0,44629.73417069717,39031.0,1069.0,2965.0,13762.0,9970.0,3218.0,5380.0,2667.0,0.030168086,0.026491126,0.07128402,0.27511597,0.5969408,15.62976558038458,0.7082038361807382,0.06795152362211965,0.0078158044761572,0.019548706254482594,0.4431653088622028,0.60652333,0.33795336,0.02738848607517102,0.07596525838436115,0.3525915298096385,0.2554379851912582,0.08244728549101996,0.13783915349337705,0.0683303015551741,2.9764289923394225,3.3821702,0.64217925,1
Michigan,14,Keweenaw,2116.0,26083,2034.0,8.0,2.0,36.0,540.112,-88.44249,47.629025,814.0,527.0,1429.0,49779.0,1676.0,23.0,43.0,550.0,348.0,202.0,300.0,210.0,0.006,0.071,0.129,0.277,0.518,3.9177059608246854,0.9612476370510397,0.003780718336483932,0.000945179584120983,0.017013232514177693,0.6753308128544423,0.56962913,0.36878937,0.013723150357995227,0.0256563245823389,0.32816229116945106,0.20763723150357996,0.12052505966587113,0.17899761336515513,0.12529832935560858,3.4337708830548923,3.232,0.6070097,1
Michigan,15,Branch-Calhoun-Hillsdale,223281.0,26023-26025-26059,185672.0,15701.0,4415.0,10654.0,1810.735,-84.88423,42.035423,56608.0,33693.0,95156.0,48229.437372638065,152477.0,4924.0,10137.0,57603.0,37472.0,13433.0,19228.0,9680.0,0.07946003,0.105757594,0.11112626,0.20300749,0.50024265,123.30959627239376,0.8315620227426427,0.0703194629189228,0.01977329015903727,0.04771565874391462,0.4261715058603285,0.5948968,0.35408172,0.032293395069420305,0.0664821579648078,0.377781567056015,0.24575509749011326,0.08809853289348557,0.12610426490552673,0.0634849846206313,2.9231359483725416,2.938003,0.6268812,1
Minnesota,0,Brown-Cottonwood-Jackson-Kandiyohi-Lincoln-Lyon-McLeod-Martin-Meeker-Murray-Nicollet-Nobles-Pipestone-Redwood-Renville-Rock-Sibley-Stearns-Watonwan-Yellow Medicine,507962.0,27015-27033-27063-27067-27081-27083-27085-27091-27093-27101-27103-27105-27117-27127-27129-27133-27143-27145-27165-27173,432765.0,19637.0,9710.0,36125.0,13616.029,-95.14697,44.443302,157413.0,79072.0,255742.0,58905.8422913525,332829.0,14187.0,16059.0,107473.0,75152.0,43822.0,54110.0,22026.0,0.1044492,0.11985819,0.18751937,0.24559306,0.342558,37.30617707444136,0.8519633358400825,0.03865840358137026,0.01911560313566763,0.07111752453923718,0.5034667947602379,0.6155149,0.3091866,0.04262549236995574,0.04825000225340941,0.3229075591369742,0.22579763181693902,0.13166520946191587,0.16257597745388774,0.06617812750691797,3.1080675061367846,2.6019082,0.6656363,1
Minnesota,1,Hennepin-Ramsey,1816164.0,27053-27123,1202585.0,239227.0,177869.0,129822.0,705.803,-93.393936,45.00695,262546.0,606212.0,941805.0,70534.72144751245,1214261.0,47495.0,46048.0,217838.0,226458.0,104999.0,356403.0,215020.0,0.027969295,0.044606026,0.09296987,0.24784821,0.5863036,2573.1883475748095,0.6621566114073398,0.13172103400353713,0.0979366400831643,0.07148143009111511,0.518568257051676,0.27876896,0.6436704,0.039114325503330834,0.03792265419049117,0.1793996513105502,0.18649861932484038,0.08647152465573711,0.2935143268210047,0.1770788981940456,3.832148936678358,3.3193047,0.30220845,0
Minnesota,2,Blue Earth-Dodge-Faribault-Fillmore-Freeborn-Goodhue-Houston-Le Sueur-Mower-Olmsted-Rice-Steele-Wabasha-Waseca-Winona,640114.0,27013-27039-27043-27045-27047-27049-27055-27079-27099-27109-27131-27147-27157-27161-27169,547152.0,23276.0,19241.0,37139.0,9088.189,-92.88095,43.966408,166970.0,130266.0,324316.0,63783.90188153985,418579.0,12191.0,18569.0,122248.0,89232.0,51925.0,79457.0,44957.0,0.05316965,0.09023537,0.10726446,0.30502367,0.44397637,70.43361093005109,0.8547727436050454,0.036362272970127195,0.030058708292585383,0.058019352802782004,0.5066535023448948,0.5148374,0.4016638,0.029124729143124715,0.04436199618232162,0.2920547853571249,0.2131783964317369,0.12405065710415478,0.18982557653393983,0.10740385924759722,3.3577604227636835,2.995741,0.5617422,1
Minnesota,3,Aitkin-Benton-Carlton-Crow Wing-Kanabec-Mille Lacs-Morrison-Pine,263280.0,27001-27009-27017-27035-27065-27095-27097-27115,241236.0,4429.0,1645.0,5480.0,7720.687,-93.457085,46.271957,83521.0,42469.0,135059.0,54399.960372986934,182139.0,3860.0,10937.0,63664.0,45123.0,22470.0,25154.0,10931.0,0.14249948,0.116962016,0.117289044,0.22533873,0.39780745,34.10059229190144,0.9162716499544211,0.01682239440899423,0.006248100881191127,0.020814342145244608,0.5129861744150714,0.6184038,0.31444776,0.021192605647335275,0.06004754610489791,0.3495352450600915,0.24773936389241183,0.12336731836674189,0.13810331669768694,0.06001460423083469,3.0464096102427267,2.618786,0.6629177,1
Minnesota,4,Anoka-Carver-Chisago-Dakota-Isanti-Scott-Sherburne-Washington-Wright,1635274.0,27003-27019-27025-27037-27059-27139-27141-27163-27171,1347057.0,85557.0,73518.0,83227.0,4025.291,-93.407394,45.127365,432798.0,351416.0,853054.0,85931.32553810554,1054795.0,19340.0,35965.0,256554.0,231563.0,129567.0,264161.0,117645.0,0.056818355,0.09019177,0.13704054,0.25388578,0.46232933,406.2498819718489,0.8237500259895284,0.05231967242186936,0.04495760343526528,0.05089483474940591,0.5216581441397589,0.5073512,0.41195047,0.018335316341089977,0.03409667281320067,0.24322640892306088,0.21953365345872894,0.12283619091861452,0.25043823681378846,0.11153352073151655,3.591887523168009,2.9752474,0.55188763,1
Minnesota,5,Beltrami-Clearwater-Kittson-Lake of the Woods-Mahnomen-Marshall-Pennington-Polk-Red Lake-Roseau,143610.0,27007-27029-27069-27077-27087-27089-27113-27119-27125-27135,117262.0,1762.0,1340.0,5321.0,12925.206,-95.78596,48.191006,40367.0,22573.0,68009.0,53121.17254369473,94262.0,2757.0,5562.0,30837.0,22179.0,11531.0,14828.0,6568.0,0.088538185,0.18147033,0.20668304,0.20054398,0.32245877,11.110848012199998,0.8165308822505396,0.01226934057516886,0.009330826544112526,0.03705173734419609,0.4735673003272753,0.5935538,0.33191195,0.029248265472831044,0.05900574993104326,0.32714137192081644,0.2352909974326876,0.12232925250896437,0.15730623156733362,0.06967813116632365,3.1130784409412064,2.4863033,0.6413568,1
Minnesota,6,Becker-Cass-Clay-Hubbard-Norman-Otter Tail-Todd-Wadena-Wilkin,259589.0,27005-27021-27027-27057-27107-27111-27153-27159-27167,230087.0,4394.0,1932.0,9612.0,10384.85,-95.44939,46.743553,79769.0,42526.0,131139.0,57328.45444914846,173822.0,4724.0,8681.0,53490.0,39756.0,23794.0,30910.0,12467.0,0.08520709,0.1724935,0.1766496,0.20913495,0.3560198,24.99689545486091,0.8863511165727361,0.016926757297111975,0.007442534159767941,0.03702776311785168,0.5051793411893416,0.6082782,0.32428187,0.027177227278480286,0.04994189458181358,0.3077285959199641,0.22871673320983535,0.1368871604284843,0.1778255916972535,0.07172279688416887,3.218562667556466,2.5772767,0.65226704,1
Minnesota,7,Cook-Lake,16104.0,27031-27075,14759.0,131.0,115.0,283.0,3561.5688,-91.0725,47.749157,4088.0,4989.0,9832.0,57058.26061847988,12305.0,98.0,367.0,3516.0,2603.0,1523.0,2772.0,1426.0,0.11990555,0.028589977,0.0624484,0.31250447,0.47621235,4.521602891545254,0.9164803775459514,0.008134624937903626,0.007141082960755092,0.017573273720814703,0.6105315449577745,0.4157852,0.5074247,0.007964242177976432,0.029825274278748475,0.28573750507923606,0.2115400243803332,0.12377082486793986,0.22527427874847622,0.11588785046728972,3.552702153596099,2.9958496,0.45036906,0
Minnesota,8,Big Stone-Chippewa-Douglas-Grant-Lac qui Parle-Pope-Stevens-Swift-Traverse,101106.0,27011-27023-27041-27051-27073-27121-27149-27151-27155,93671.0,712.0,743.0,3617.0,5579.927,-95.89223,45.485184,34299.0,18063.0,56225.0,56692.85401459854,70584.0,1993.0,2880.0,23045.0,15433.0,11514.0,11347.0,4372.0,0.13489059,0.14328401,0.16297951,0.20532642,0.3536755,18.11959267358495,0.9264633157280477,0.007042114216762606,0.007348723122267719,0.03577433584554824,0.5560995390975808,0.6100311,0.32126278,0.028235860818315764,0.04080244814688881,0.32649042275869883,0.2186472855037969,0.16312478748724923,0.1607588121953984,0.061940383089652044,3.177660659639578,2.4999242,0.6550361,1
Minnesota,9,Itasca-Koochiching-St. Louis,256429.0,27061-27071-27137,233575.0,3496.0,2470.0,4504.0,12019.193,-93.0669,47.749126,61120.0,69090.0,141223.0,52990.938938263615,178186.0,2597.0,8091.0,51393.0,44598.0,23279.0,32221.0,16007.0,0.10984374,0.074086815,0.1068031,0.27950954,0.42898047,21.334959205060525,0.9108759149706156,0.013633403398211591,0.009632295879171233,0.017564316048496856,0.5507294416778133,0.4327907,0.48922625,0.014574657941701367,0.04540760778063372,0.28842333292177835,0.25028902382903256,0.13064438283591304,0.18082789893706577,0.08983309575387516,3.3388369456635205,2.8421435,0.46939558,0
Mississippi,0,Attala-Bolivar-Carroll-Coahoma-Covington-Grenada-Holmes-Humphreys-Issaquena-Lafayette-Leake-Leflore-Marshall-Montgomery-Neshoba-Newton-Panola-Quitman-Scott-Sharkey-Simpson-Smith-Sunflower-Tallahatchie-Tate-Tunica-Warren-Washington-Yalobusha-Yazoo,670824.0,28007-28011-28015-28027-28031-28043-28051-28053-28055-28071-28079-28083-28093-28097-28099-28101-28107-28119-28123-28125-28127-28129-28133-28135-28137-28143-28149-28151-28161-28163,304369.0,326155.0,4295.0,20914.0,17547.303,-90.06424,33.332306,132630.0,131762.0,268474.0,36102.936536259884,447459.0,30963.0,60180.0,144820.0,93718.0,36951.0,50878.0,29949.0,0.06425497,0.075182736,0.123259425,0.1999871,0.5370711,38.2294652434452,0.45372407665796094,0.48620055334931367,0.006402573551333882,0.031176582829475392,0.4002152576532742,0.49401432,0.49078122,0.06919740132615503,0.13449276916991276,0.3236497645594345,0.209444887688034,0.08257963299430786,0.11370427234674015,0.06693127191541572,2.7105544865563105,3.0699472,0.5016415,1
Mississippi,1,DeSoto-Hinds-Madison-Rankin,678328.0,28033-28049-28089-28121,341897.0,297625.0,9690.0,20743.0,2835.877,-90.12939,32.79667,138849.0,116913.0,261962.0,58475.29444752391,440434.0,14657.0,33738.0,110804.0,103663.0,42475.0,82985.0,52112.0,0.033128846,0.084391266,0.12119539,0.20577814,0.55607706,239.19514535089937,0.5040290243068251,0.4387626634902289,0.01428512460048826,0.030579601608661296,0.38618780295078486,0.5300349,0.44629756,0.03327853889572558,0.076601715580541,0.25157912422746653,0.23536557123201207,0.096438967018895,0.18841642561655095,0.11831965742880886,3.323612618462698,3.1684246,0.54288363,1
Mississippi,2,Clarke-Forrest-George-Greene-Hancock-Jasper-Jones-Lamar-Pearl River-Perry-Stone-Wayne,430007.0,28023-28035-28039-28041-28045-28061-28067-28073-28109-28111-28131-28153,301575.0,104800.0,3145.0,13119.0,7405.522,-89.05877,31.296003,119951.0,45307.0,168794.0,45259.457913475824,283597.0,14131.0,29436.0,85923.0,65980.0,27463.0,37619.0,23045.0,0.06437798,0.07317526,0.09909355,0.24161531,0.52138174,58.06572468324781,0.7013257923708218,0.24371696274711807,0.007313834425951206,0.030508805670605363,0.39253779589634585,0.7106354,0.26841593,0.04982774853048516,0.10379517413794927,0.3029757014354877,0.23265408308268423,0.09683811887995994,0.13264949911317822,0.0812596748202555,2.9458668462642414,3.0817351,0.7258408,1
Mississippi,3,Alcorn-Benton-Calhoun-Chickasaw-Choctaw-Clay-Itawamba-Kemper-Lauderdale-Lee-Lowndes-Monroe-Noxubee-Oktibbeha-Pontotoc-Prentiss-Tippah-Tishomingo-Union-Webster-Winston,605903.0,28003-28009-28013-28017-28019-28025-28057-28069-28075-28081-28087-28095-28103-28105-28115-28117-28139-28141-28145-28155-28159,387132.0,188258.0,4868.0,17041.0,10838.277,-88.7838,33.786762,160330.0,84242.0,249113.0,40970.652261170515,401759.0,25615.0,47779.0,124876.0,87520.0,37906.0,48071.0,29992.0,0.058049925,0.0791348,0.1265271,0.20245828,0.5338578,55.90399477546125,0.6389339547749392,0.3107064992251235,0.008034289316936869,0.02812496389686138,0.4111433678328049,0.6436035,0.33816782,0.06375712802949032,0.11892452938204247,0.31082315517511744,0.2178420396307239,0.09435009545523561,0.11965133326198044,0.07465171906540986,2.8176643211477526,3.074995,0.6555534,1
Mississippi,4,Adams-Amite-Claiborne-Copiah-Franklin-Jefferson-Jefferson Davis-Lawrence-Lincoln-Marion-Pike-Walthall-Wilkinson,239390.0,28001-28005-28021-28029-28037-28063-28065-28077-28085-28091-28113-28147-28157,114948.0,113589.0,1036.0,6883.0,6999.544,-90.612206,31.471687,55783.0,50011.0,107103.0,33437.61426542462,164376.0,10866.0,21032.0,60572.0,31754.0,15330.0,15369.0,9453.0,0.10673453,0.1040288,0.12127145,0.16219833,0.50570726,34.20079963356988,0.48017043318434355,0.47449350432348886,0.004327666151468315,0.028752245290112367,0.447399640753582,0.5208351,0.46694303,0.0661045408088772,0.1279505523920767,0.36849661751107216,0.1931790529031002,0.09326179004234195,0.09349905095634399,0.057508395386187766,2.6300737333917357,2.8559957,0.52727944,1
Mississippi,5,Harrison-Jackson,351697.0,28047-28059,228311.0,83216.0,9217.0,21410.0,1296.748,-88.84881,30.528332,70914.0,33766.0,107541.0,47842.98385826436,229689.0,9583.0,18365.0,69569.0,58259.0,24209.0,31352.0,18352.0,0.086466335,0.07957544,0.1330162,0.23822506,0.46312532,271.2145978145451,0.649169597693469,0.23661276610263948,0.02620721814516473,0.0608762656491241,0.30577741635555605,0.65941364,0.31398258,0.04172163229410202,0.07995594042379044,0.3028834641624109,0.2536429694064583,0.10539903957089804,0.13649761198838428,0.079899342153956,3.0301320481172365,2.9127843,0.677436,1
Missouri,0,Bates-Benton-Boone-Carroll-Cass-Chariton-Cole-Cooper-Henry-Howard-Johnson-Lafayette-Moniteau-Morgan-Pettis-Randolph-Saline,677619.0,29013-29015-29019-29033-29037-29041-29051-29053-29083-29089-29101-29107-29135-29141-29159-29175-29195,575581.0,41653.0,13269.0,27279.0,10878.893,-93.29124,38.828728,192452.0,100004.0,310022.0,53408.261151177874,438059.0,14628.0,28176.0,142994.0,94603.0,33712.0,75950.0,47996.0,0.09642471,0.11167852,0.11816504,0.21562955,0.45806327,62.28749802737634,0.8494168551944382,0.0614696459219709,0.019581800392255825,0.040257135647022886,0.45751668710588106,0.62076885,0.32257065,0.0333927621621745,0.06432010299982423,0.32642634896212613,0.21595949404075707,0.07695767008553642,0.17337847184968236,0.10956514989989932,3.1971652220363014,2.8271503,0.65805453,1
Missouri,1,Audrain-Callaway-Franklin-Gasconade-Jefferson-Lincoln-Monroe-Montgomery-Osage-Pike-Ralls-St. Charles-Warren,972990.0,29007-29027-29071-29073-29099-29113-29137-29139-29151-29163-29173-29183-29219,880501.0,32133.0,14415.0,26294.0,8167.98,-91.36985,38.87165,302586.0,136573.0,462054.0,67687.95115674364,649873.0,16712.0,43810.0,206258.0,147864.0,62196.0,112328.0,60705.0,0.063738026,0.08509334,0.14103349,0.25239342,0.45753628,119.12247609893889,0.9049435245994306,0.03302500539573891,0.014815157401412142,0.027023915970359406,0.47488052292418215,0.6548715,0.295578,0.025715793701230855,0.06741317149658471,0.3173820115622591,0.22752753230246525,0.09570485310206764,0.17284607915700453,0.09341055867838793,3.1922729517921193,2.9544857,0.6890124,1
Missouri,2,Camden-Christian-Douglas-Greene-Howell-Laclede-Maries-Miller-Oregon-Ozark-Phelps-Pulaski-Taney-Texas-Webster-Wright,807417.0,29029-29043-29067-29077-29091-29105-29125-29131-29149-29153-29161-29169-29213-29215-29225-29229,718251.0,20760.0,12235.0,31539.0,11356.729,-92.3819,37.302773,246624.0,84264.0,347352.0,45320.18553485993,527366.0,17093.0,40733.0,174940.0,126479.0,42668.0,79481.0,45972.0,0.16887134,0.10694493,0.14198513,0.20426552,0.37750915,71.09591453992462,0.88956635790428,0.02571162113257462,0.015153260335118037,0.039061600139704764,0.43020149439508953,0.7100117,0.24258965,0.03241202504522476,0.0772385781411771,0.33172407777520735,0.23983154014479507,0.08090775666235593,0.1507131669466746,0.08717285528456518,3.060415347216165,2.5137482,0.7453398,1
Missouri,3,Barry-Barton-Cedar-Dade-Dallas-Hickory-Jasper-Lawrence-McDonald-Newton-Polk-St. Clair-Stone-Vernon-Joplin,481617.0,29009-29011-29039-29057-29059-29085-29097-29109-29119-29145-29167-29185-29209-29217-29JOP,422273.0,6323.0,5367.0,28862.0,8320.494,-93.89962,37.358093,142920.5,35377.5,185967.5,44472.89261176412,322913.0,14652.0,31120.0,118389.0,74149.0,23436.0,41507.0,19660.0,0.19302806,0.1560001,0.19612391,0.22229844,0.3916592,57.883220859262934,0.8767817581190033,0.01312868939426972,0.011143709628190035,0.059927286619865995,0.3861315111385188,0.76852405,0.19023485,0.04537445070344025,0.09637270719977208,0.36662816300365736,0.22962531703585795,0.0725768240981317,0.12853926599424612,0.06088327196489457,2.8168082424677854,2.78178,0.80158216,1
Missouri,4,Bollinger-Butler-Carter-Dunklin-Madison-Mississippi-New Madrid-Pemiscot-Ripley-Scott-Stoddard-Wayne,241339.0,29017-29023-29035-29069-29123-29133-29143-29155-29181-29201-29207-29223,207338.0,20573.0,1262.0,6632.0,7066.287,-90.147896,36.835728,79164.0,20102.0,101955.0,37941.424705497244,169978.0,12306.0,21757.0,67421.0,35333.0,10997.0,14283.0,7881.0,0.12697999,0.1397547,0.14630361,0.19833381,0.3887658,34.15357970380374,0.8591151865218635,0.08524523595440439,0.005229158983836015,0.027480017734390214,0.42245555007686286,0.77646023,0.19716541,0.072397604395863,0.12799891750697148,0.3966454482344774,0.2078680770452647,0.06469660779630305,0.08402852133805551,0.04636482368306487,2.502012025085599,2.5824265,0.7974936,1
Missouri,5,Andrew-Atchison-Buchanan-Caldwell-Clay-Clinton-Daviess-DeKalb-Gentry-Harrison-Holt-Livingston-Nodaway-Platte-Ray-Worth,596493.0,29003-29005-29021-29025-29047-29049-29061-29063-29075-29081-29087-29117-29147-29165-29177-29227,499986.0,33699.0,11234.0,33759.0,7956.795,-94.461136,39.94216,155298.0,92258.0,262880.0,62733.361187809416,393796.0,9954.0,22673.0,127246.0,90081.0,30160.0,74822.0,38860.0,0.06753977,0.09062696,0.11578613,0.20969257,0.5162108,74.96649164101339,0.8382093335546268,0.05649521452892155,0.01883341464191533,0.05659580246541032,0.44070927906949453,0.59075624,0.35095102,0.02527704699895377,0.05757549594206137,0.3231266950400715,0.22875041899866935,0.07658787798758748,0.19000192993326495,0.09868053509939156,3.2385245152312367,3.01612,0.6273247,1
Missouri,6,Adair-Clark-Grundy-Knox-Lewis-Linn-Macon-Marion-Mercer-Putnam-Schuyler-Scotland-Shelby-Sullivan,141186.0,29001-29045-29079-29103-29111-29115-29121-29127-29129-29171-29197-29199-29205-29211,129727.0,3372.0,1257.0,3945.0,7234.0312,-92.55518,40.137333,46851.0,14480.0,63956.0,43186.27063589874,92909.0,4362.0,6906.0,38835.0,18277.0,7218.0,10532.0,6779.0,0.13140701,0.11971927,0.17851906,0.23103306,0.33930877,19.516918730479635,0.918837561797912,0.023883387871318686,0.008903149037439972,0.027941863924185118,0.4529910897681073,0.7325505,0.22640565,0.04694916531229482,0.07433079680117104,0.41798964578243225,0.19671937056689878,0.07768892141773133,0.11335823224875954,0.0729638678707122,2.815798254205728,2.5270915,0.76390404,1
Missouri,7,St. Louis,994205.0,29189,648909.0,246568.0,46172.0,29916.0,507.8,-90.43728,38.640972,199081.0,280866.0,503493.0,65300.0,689502.0,13837.0,32410.0,146184.0,146073.0,53365.0,171146.0,126487.0,0.024,0.028,0.069,0.182,0.697,1957.8673176442448,0.6526913463521105,0.24800519007649327,0.046441126327065346,0.030090373715682378,0.5064277488043211,0.39539975,0.557835,0.020068107126592818,0.04700493979712894,0.212013888284588,0.21185290252965183,0.07739643974926831,0.2482168289577115,0.18344689355505858,3.7579426890712426,3.5,0.41479787,0
Missouri,8,St. Louis city,300576.0,29510,134388.0,135044.0,10672.0,12543.0,61.909,-90.23965,38.641766,20281.0,101487.0,127403.0,41107.0,219694.0,7776.0,20992.0,51909.0,47504.0,14547.0,42151.0,34815.0,0.039,0.017,0.08,0.137,0.726,4855.1260410252635,0.4471015649952092,0.44928404130735655,0.03550516341956776,0.041729878633024596,0.4238628499946769,0.15918778,0.7965825,0.03539468533505694,0.09555108469052409,0.23627864211130026,0.21622802625469972,0.06621482607626972,0.19186231758718947,0.1584704179449598,3.3917858475880087,3.492,0.16655444,0
Missouri,9,Jackson-Kansas City,1198338.0,29095-29KAN,735073.0,306358.0,26839.0,115509.0,919.412,-94.418465,39.048878,114777.5,163723.5,294063.5,52639.66200687953,793887.0,26078.0,53089.0,216011.0,184632.0,57811.0,161818.0,94448.0,0.22251217,0.24539173,0.25829813,0.32987005,0.5639454,1303.3743485474897,0.6134104067466775,0.25565241192384786,0.0223968529747033,0.09639100153712893,0.2453927856748263,0.39031535,0.5567624,0.03284850362835013,0.06687223748467981,0.2720928797171386,0.23256710337869244,0.0728201872558689,0.20383001611060517,0.11896907242466497,3.3330045711795258,4.0073795,0.41212597,0
Missouri,10,Cape Girardeau-Crawford-Dent-Iron-Perry-Reynolds-Ste. Genevieve-St. Francois-Shannon-Washington,271900.0,29031-29055-29065-29093-29157-29179-29186-29187-29203-29221,247786.0,10492.0,2335.0,5397.0,6621.706,-90.82037,37.609993,85719.0,25755.0,115953.0,46421.23599852887,185497.0,9123.0,19376.0,69821.0,39715.0,13890.0,20966.0,12606.0,0.10776313,0.12385882,0.124516025,0.25089082,0.39305195,41.06192539421502,0.9113129827142332,0.038587716072085325,0.008587716072085326,0.019849209268113278,0.42645457888929755,0.73925644,0.22211586,0.0491813883782487,0.10445451948009941,0.3763996183226683,0.21410049758217115,0.07487991719542635,0.11302608667525621,0.06795797236612991,2.771953185226715,2.697771,0.7689596,1
Montana,0,Beaverhead-Big Horn-Broadwater-Carbon-Carter-Custer-Deer Lodge-Fallon-Fergus-Golden Valley-Granite-Jefferson-Judith Basin-Madison-Meagher-Musselshell-Park-Petroleum-Powder River-Powell-Ravalli-Rosebud-Stillwater-Sweet Grass-Treasure-Wheatland,203556.0,30001-30003-30007-30009-30011-30017-30023-30025-30027-30037-30039-30043-30045-30057-30059-30065-30067-30069-30075-30077-30081-30087-30095-30097-30103-30107,175634.0,841.0,1158.0,7544.0,65410.016,-109.28958,46.022007,66368.0,27522.0,100033.0,51389.54521114583,144687.0,3126.0,7896.0,47046.0,35225.0,13463.0,25695.0,12236.0,0.14164414,0.15946452,0.12139772,0.21018814,0.3672951,3.112000479666603,0.8628289021203011,0.004131541197508302,0.005688852207746271,0.037061054451846175,0.49142742046414745,0.663461,0.2751292,0.021605258247112732,0.054572974766219494,0.3251570631777561,0.2434565648606993,0.09304913364711412,0.17759024653216945,0.08456875876892879,3.202817115566706,2.5020046,0.7068697,1
Montana,1,Blaine-Chouteau-Flathead-Glacier-Hill-Lake-Liberty-Lincoln-Mineral-Phillips-Pondera-Sanders-Teton-Toole,236392.0,30005-30015-30029-30035-30041-30047-30051-30053-30061-30071-30073-30089-30099-30101,192023.0,827.0,1430.0,7970.0,40646.58,-111.8657,48.238125,65664.0,31503.0,103594.0,46840.27497546448,159043.0,4349.0,9292.0,51131.0,37802.0,15610.0,28353.0,12506.0,0.11555882,0.17073779,0.15552449,0.20516285,0.3529878,5.815790920284265,0.8123075230972283,0.0034984263426850316,0.0060492740871095465,0.033715184947037125,0.43822972012589256,0.6338591,0.30410063,0.02734480612161491,0.05842445124903328,0.32149167206352997,0.2376841483120917,0.09814955703803374,0.17827254264569958,0.07863282256999679,3.170218117112982,2.5092263,0.675785,1
Montana,2,Cascade-Gallatin-Lewis and Clark-Missoula-Silver Bow-Yellowstone,581047.0,30013-30031-30049-30063-30093-30111,513409.0,3882.0,6555.0,25933.0,14704.87,-111.53086,46.59132,125994.0,110665.0,257725.0,55782.30718169098,377048.0,5980.0,15271.0,98422.0,88576.0,31331.0,89632.0,47836.0,0.13164295,0.14972162,0.13086534,0.20870477,0.37932235,39.513915823088745,0.8835928935180803,0.006681043013732108,0.011281359339261712,0.04463150141038505,0.44355275907112507,0.4888699,0.4293918,0.015860049648851075,0.040501474613311834,0.26103307801659204,0.23491969192251386,0.08309552099467442,0.23772039634211029,0.1268697884619465,3.5495295028749654,2.554856,0.53238624,1
Montana,3,Daniels-Dawson-Garfield-McCone-Prairie-Richland-Roosevelt-Sheridan-Valley-Wibaux,47783.0,30019-30021-30033-30055-30079-30083-30085-30091-30105-30109,36645.0,216.0,269.0,1842.0,24784.336,-105.745026,47.81536,16094.0,4831.0,22222.0,55165.45706632066,33489.0,865.0,1829.0,12297.0,8193.0,3693.0,4944.0,1668.0,0.16296248,0.23473819,0.17528309,0.26749876,0.15941724,1.9279515949306438,0.766904547642467,0.004520436138375573,0.005629617227884394,0.0385492748467028,0.46506079568047215,0.72423726,0.21739717,0.02582937681029592,0.054614948191943624,0.3671951984233629,0.24464749619277973,0.11027501567678939,0.14763056526023471,0.049807399444593746,3.001045119292902,2.0254698,0.76912785,1
