fips,median_income,county,state
29073,53439.0,Gasconade,Missouri
29075,42689.0,Gentry,Missouri
29077,44808.0,Greene,Missouri
29079,42574.0,Grundy,Missouri
29081,40168.0,Harrison,Missouri
29083,43911.0,Henry,Missouri
29085,36190.0,Hickory,Missouri
29087,45610.0,Holt,Missouri
29089,50372.0,Howard,Missouri
29091,36143.0,Howell,Missouri
29093,37188.0,Iron,Missouri
29095,52805.0,Jackson,Missouri
29097,46929.0,Jasper,Missouri
29099,63030.0,Jefferson,Missouri
29101,53056.0,Johnson,Missouri
29103,40383.0,Knox,Missouri
29105,46192.0,Laclede,Missouri
29107,54661.0,Lafayette,Missouri
29109,43373.0,Lawrence,Missouri
29111,47764.0,Lewis,Missouri
29113,61628.0,Lincoln,Missouri
29115,43642.0,Linn,Missouri
29117,47885.0,Livingston,Missouri
29119,42019.0,McDonald,Missouri
29121,40007.0,Macon,Missouri
29123,41322.0,Madison,Missouri
29125,44436.0,Maries,Missouri
29127,46762.0,Marion,Missouri
29129,44085.0,Mercer,Missouri
29131,42718.0,Miller,Missouri
29133,32846.0,Mississippi,Missouri
29135,54828.0,Moniteau,Missouri
29137,43973.0,Monroe,Missouri
29139,45862.0,Montgomery,Missouri
29141,37727.0,Morgan,Missouri
29143,35399.0,New Madrid,Missouri
29145,49023.0,Newton,Missouri
29147,43349.0,Nodaway,Missouri
29149,32534.0,Oregon,Missouri
29151,58476.0,Osage,Missouri
29153,32601.0,Ozark,Missouri
29155,33390.0,Pemiscot,Missouri
29157,54964.0,Perry,Missouri
29159,44382.0,Pettis,Missouri
29161,42846.0,Phelps,Missouri
29163,45753.0,Pike,Missouri
29165,76912.0,Platte,Missouri
29167,44892.0,Polk,Missouri
29169,51665.0,Pulaski,Missouri
29171,37367.0,Putnam,Missouri
29173,55546.0,Ralls,Missouri
29175,46610.0,Randolph,Missouri
29177,59857.0,Ray,Missouri
29179,40929.0,Reynolds,Missouri
29181,33343.0,Ripley,Missouri
29183,81411.0,St. Charles,Missouri
29185,38470.0,St. Clair,Missouri
29186,56234.0,Ste. Genevieve,Missouri
29187,45774.0,St. Francois,Missouri
29189,65300.0,St. Louis,Missouri
29195,43201.0,Saline,Missouri
29197,39697.0,Schuyler,Missouri
29199,42965.0,Scotland,Missouri
29201,42231.0,Scott,Missouri
29203,32180.0,Shannon,Missouri
29205,44051.0,Shelby,Missouri
29207,40567.0,Stoddard,Missouri
29209,46443.0,Stone,Missouri
29211,42604.0,Sullivan,Missouri
29213,41487.0,Taney,Missouri
29215,35277.0,Texas,Missouri
29217,43379.0,Vernon,Missouri
29219,57948.0,Warren,Missouri
29221,39621.0,Washington,Missouri
29223,34391.0,Wayne,Missouri
29225,47421.0,Webster,Missouri
29227,52500.0,Worth,Missouri
29229,32752.0,Wright,Missouri
29510,41107.0,St. Louis city,Missouri
30001,44809.0,Beaverhead,Montana
30003,46365.0,Big Horn,Montana
30005,38083.0,Blaine,Montana
30007,56469.0,Broadwater,Montana
30009,57538.0,Carbon,Montana
30011,44196.0,Carter,Montana
30013,48160.0,Cascade,Montana
30015,40942.0,Chouteau,Montana
30017,55841.0,Custer,Montana
30019,54750.0,Daniels,Montana
30021,59820.0,Dawson,Montana
30023,41783.0,Deer Lodge,Montana
30025,60750.0,Fallon,Montana
30027,50327.0,Fergus,Montana
30029,52966.0,Flathead,Montana
30031,61499.0,Gallatin,Montana
30033,45893.0,Garfield,Montana
30035,31029.0,Glacier,Montana
30037,39952.0,Golden Valley,Montana
30039,48958.0,Granite,Montana
30041,47141.0,Hill,Montana
30043,66867.0,Jefferson,Montana
30045,45764.0,Judith Basin,Montana
30047,45488.0,Lake,Montana
30049,62130.0,Lewis and Clark,Montana
30051,47419.0,Liberty,Montana
30053,38287.0,Lincoln,Montana
30055,47500.0,McCone,Montana
30057,50247.0,Madison,Montana
30059,43109.0,Meagher,Montana
30061,41905.0,Mineral,Montana
30063,51270.0,Missoula,Montana
30065,41612.0,Musselshell,Montana
30067,49194.0,Park,Montana
30069,44688.0,Petroleum,Montana
30071,46222.0,Phillips,Montana
30073,45458.0,Pondera,Montana
30075,52457.0,Powder River,Montana
30077,49652.0,Powell,Montana
30079,47250.0,Prairie,Montana
30081,48930.0,Ravalli,Montana
30083,67272.0,Richland,Montana
30085,42904.0,Roosevelt,Montana
30087,56549.0,Rosebud,Montana
30089,36984.0,Sanders,Montana
30091,54321.0,Sheridan,Montana
30093,42237.0,Silver Bow,Montana
30095,63785.0,Stillwater,Montana
30097,49514.0,Sweet Grass,Montana
30099,51862.0,Teton,Montana
30101,46823.0,Toole,Montana
30103,42292.0,Treasure,Montana
30105,55882.0,Valley,Montana
30107,41186.0,Wheatland,Montana
30109,50202.0,Wibaux,Montana
30111,59117.0,Yellowstone,Montana
31001,51536.0,Adams,Nebraska
31003,48716.0,Antelope,Nebraska
31005,43854.0,Arthur,Nebraska
31007,59625.0,Banner,Nebraska
31009,50870.0,Blaine,Nebraska
31011,54063.0,Boone,Nebraska
31013,56412.0,Box Butte,Nebraska
31015,50729.0,Boyd,Nebraska
31017,41550.0,Brown,Nebraska
31019,56952.0,Buffalo,Nebraska
31021,51482.0,Burt,Nebraska
31023,55562.0,Butler,Nebraska
31025,71139.0,Cass,Nebraska
31027,58978.0,Cedar,Nebraska
31029,55833.0,Chase,Nebraska
31031,53684.0,Cherry,Nebraska
31033,56538.0,Cheyenne,Nebraska
31035,56316.0,Clay,Nebraska
31037,56528.0,Colfax,Nebraska
31039,55190.0,Cuming,Nebraska
31041,49891.0,Custer,Nebraska
31043,55017.0,Dakota,Nebraska
31045,51748.0,Dawes,Nebraska
31047,53769.0,Dawson,Nebraska
31049,48500.0,Deuel,Nebraska
31051,56775.0,Dixon,Nebraska
31053,53101.0,Dodge,Nebraska
31055,61688.0,Douglas,Nebraska
31057,44350.0,Dundy,Nebraska
31059,55625.0,Fillmore,Nebraska
31061,49235.0,Franklin,Nebraska
31063,51855.0,Frontier,Nebraska
31065,47989.0,Furnas,Nebraska
31067,51662.0,Gage,Nebraska
31069,44471.0,Garden,Nebraska
31071,48545.0,Garfield,Nebraska
31073,62545.0,Gosper,Nebraska
31075,39479.0,Grant,Nebraska
31077,47128.0,Greeley,Nebraska
31079,54742.0,Hall,Nebraska
31081,64042.0,Hamilton,Nebraska
31083,50344.0,Harlan,Nebraska
31085,45515.0,Hayes,Nebraska
31087,42902.0,Hitchcock,Nebraska
31089,57468.0,Holt,Nebraska
31091,39115.0,Hooker,Nebraska
31093,54399.0,Howard,Nebraska
31095,43295.0,Jefferson,Nebraska
31097,52794.0,Johnson,Nebraska
31099,56952.0,Kearney,Nebraska
31101,48901.0,Keith,Nebraska
31103,49688.0,Keya Paha,Nebraska
31105,43856.0,Kimball,Nebraska
31107,49752.0,Knox,Nebraska
31109,58009.0,Lancaster,Nebraska
31111,56794.0,Lincoln,Nebraska
31113,51607.0,Logan,Nebraska
31115,53125.0,Loup,Nebraska
31117,48882.0,McPherson,Nebraska
31119,52857.0,Madison,Nebraska
31121,54197.0,Merrick,Nebraska
31123,45121.0,Morrill,Nebraska
31125,45833.0,Nance,Nebraska
31127,51922.0,Nemaha,Nebraska
31129,42049.0,Nuckolls,Nebraska
31131,54828.0,Otoe,Nebraska
31133,46314.0,Pawnee,Nebraska
31135,62469.0,Perkins,Nebraska
31137,57241.0,Phelps,Nebraska
31139,56620.0,Pierce,Nebraska
31141,62617.0,Platte,Nebraska
31143,61962.0,Polk,Nebraska
31145,46859.0,Red Willow,Nebraska
31147,48096.0,Richardson,Nebraska
31149,52604.0,Rock,Nebraska
31151,51143.0,Saline,Nebraska
31153,79549.0,Sarpy,Nebraska
31155,66718.0,Saunders,Nebraska
31157,50157.0,Scotts Bluff,Nebraska
31159,67591.0,Seward,Nebraska
31161,41719.0,Sheridan,Nebraska
31163,51172.0,Sherman,Nebraska
31165,46875.0,Sioux,Nebraska
31167,62687.0,Stanton,Nebraska
31169,50734.0,Thayer,Nebraska
31171,50682.0,Thomas,Nebraska
31173,48149.0,Thurston,Nebraska
31175,55170.0,Valley,Nebraska
31177,70753.0,Washington,Nebraska
31179,62623.0,Wayne,Nebraska
31181,42298.0,Webster,Nebraska
31183,52083.0,Wheeler,Nebraska
31185,59779.0,York,Nebraska
32001,51514.0,Churchill,Nevada
32003,56802.0,Clark,Nevada
32005,62503.0,Douglas,Nevada
32007,77209.0,Elko,Nevada
32009,40000.0,Esmeralda,Nevada
32011,77625.0,Eureka,Nevada
32013,70373.0,Humboldt,Nevada
32015,93583.0,Lander,Nevada
32017,56414.0,Lincoln,Nevada
32019,55493.0,Lyon,Nevada
32021,41163.0,Mineral,Nevada
32023,45711.0,Nye,Nevada
32027,50846.0,Pershing,Nevada
32029,62284.0,Storey,Nevada
32031,61155.0,Washoe,Nevada
32033,62993.0,White Pine,Nevada
32510,52034.0,Carson City,Nevada
33001,68368.0,Belknap,New Hampshire
33003,61116.0,Carroll,New Hampshire
33005,63057.0,Cheshire,New Hampshire
33007,45696.0,Coos,New Hampshire
33009,63153.0,Grafton,New Hampshire
33011,78655.0,Hillsborough,New Hampshire
33013,72478.0,Merrimack,New Hampshire
33015,90429.0,Rockingham,New Hampshire
33017,70650.0,Strafford,New Hampshire
33019,60780.0,Sullivan,New Hampshire
34001,59989.0,Atlantic,New Jersey
34003,95837.0,Bergen,New Jersey
34005,84992.0,Burlington,New Jersey
34007,67118.0,Camden,New Jersey
34009,63690.0,Cape May,New Jersey
34011,52593.0,Cumberland,New Jersey
34013,59302.0,Essex,New Jersey
34015,85160.0,Gloucester,New Jersey
34017,66289.0,Hudson,New Jersey
34019,112535.0,Hunterdon,New Jersey
34021,79990.0,Mercer,New Jersey
34023,85954.0,Middlesex,New Jersey
34025,95699.0,Monmouth,New Jersey
34027,111316.0,Morris,New Jersey
34029,68021.0,Ocean,New Jersey
34031,66476.0,Passaic,New Jersey
34033,64309.0,Salem,New Jersey
34035,111772.0,Somerset,New Jersey
34037,90520.0,Sussex,New Jersey
34039,77095.0,Union,New Jersey
34041,78145.0,Warren,New Jersey
35001,51643.0,Bernalillo,New Mexico
35003,42480.0,Catron,New Mexico
35005,43197.0,Chaves,New Mexico
35006,37368.0,Cibola,New Mexico
35007,33783.0,Colfax,New Mexico
35009,46182.0,Curry,New Mexico
35011,31028.0,De Baca,New Mexico
35013,39164.0,Do�a Ana,New Mexico
35015,62982.0,Eddy,New Mexico
35017,37880.0,Grant,New Mexico
35019,24085.0,Guadalupe,New Mexico
35021,30875.0,Harding,New Mexico
35023,36339.0,Hidalgo,New Mexico
35025,59797.0,Lea,New Mexico
35027,42267.0,Lincoln,New Mexico
35028,115248.0,Los Alamos,New Mexico
35029,27377.0,Luna,New Mexico
35031,31674.0,McKinley,New Mexico
35033,26968.0,Mora,New Mexico
35035,42752.0,Otero,New Mexico
35037,27075.0,Quay,New Mexico
35039,33422.0,Rio Arriba,New Mexico
35041,40775.0,Roosevelt,New Mexico
35043,59420.0,Sandoval,New Mexico
35045,50582.0,San Juan,New Mexico
35047,31660.0,San Miguel,New Mexico
35049,59192.0,Santa Fe,New Mexico
35051,30451.0,Sierra,New Mexico
35053,36146.0,Socorro,New Mexico
35055,36758.0,Taos,New Mexico
35057,37218.0,Torrance,New Mexico
35059,37936.0,Union,New Mexico
35061,45084.0,Valencia,New Mexico
36001,64535.0,Albany,New York
36003,47033.0,Allegany,New York
36005,38085.0,Bronx,New York
36007,50859.0,Broome,New York
36009,47240.0,Cattaraugus,New York
36011,56579.0,Cayuga,New York
36013,45332.0,Chautauqua,New York
36015,53299.0,Chemung,New York
36017,50595.0,Chenango,New York
36019,55178.0,Clinton,New York
36021,63032.0,Columbia,New York
36023,54489.0,Cortland,New York
36025,48827.0,Delaware,New York
36027,78028.0,Dutchess,New York
36029,55673.0,Erie,New York
36031,56196.0,Essex,New York
36033,51696.0,Franklin,New York
36035,50248.0,Fulton,New York
36037,59338.0,Genesee,New York
36039,53617.0,Greene,New York
36041,57552.0,Hamilton,New York
36043,51862.0,Herkimer,New York
36045,52268.0,Jefferson,New York
36047,56015.0,Kings,New York
36049,52380.0,Lewis,New York
36051,56071.0,Livingston,New York
36053,60228.0,Madison,New York
36055,57479.0,Monroe,New York
36057,45837.0,Montgomery,New York
36059,111240.0,Nassau,New York
36061,82459.0,New York,New York
36063,54085.0,Niagara,New York
36065,53844.0,Oneida,New York
36067,59225.0,Onondaga,New York
36069,63359.0,Ontario,New York
36071,76716.0,Orange,New York
36073,51843.0,Orleans,New York
36075,53597.0,Oswego,New York
36077,53121.0,Otsego,New York
36079,102186.0,Putnam,New York
36081,64987.0,Queens,New York
36083,65851.0,Rensselaer,New York
36085,79267.0,Richmond,New York
36087,91108.0,Rockland,New York
36089,49305.0,St. Lawrence,New York
36091,80839.0,Saratoga,New York
36093,63785.0,Schenectady,New York
36095,53989.0,Schoharie,New York
36097,51479.0,Schuyler,New York
36099,54695.0,Seneca,New York
36101,51789.0,Steuben,New York
36103,96675.0,Suffolk,New York
36105,56256.0,Sullivan,New York
36107,60736.0,Tioga,New York
36109,58743.0,Tompkins,New York
36111,63348.0,Ulster,New York
36113,59813.0,Warren,New York
36115,54114.0,Washington,New York
36117,55765.0,Wayne,New York
36119,92758.0,Westchester,New York
36121,57914.0,Wyoming,New York
36123,54343.0,Yates,New York
37001,45735.0,Alamance,North Carolina
37003,44961.0,Alexander,North Carolina
37005,37558.0,Alleghany,North Carolina
37007,39126.0,Anson,North Carolina
37009,40978.0,Ashe,North Carolina
37011,38134.0,Avery,North Carolina
37013,43688.0,Beaufort,North Carolina
37015,33143.0,Bertie,North Carolina
37017,32378.0,Bladen,North Carolina
37019,54406.0,Brunswick,North Carolina
37021,50668.0,Buncombe,North Carolina
37023,42516.0,Burke,North Carolina
37025,64174.0,Cabarrus,North Carolina
37027,42072.0,Caldwell,North Carolina
37029,63349.0,Camden,North Carolina
37031,54428.0,Carteret,North Carolina
37033,43961.0,Caswell,North Carolina
37035,51157.0,Catawba,North Carolina
37037,63531.0,Chatham,North Carolina
37039,40294.0,Cherokee,North Carolina
37041,42621.0,Chowan,North Carolina
37043,38801.0,Clay,North Carolina
37045,40393.0,Cleveland,North Carolina
37047,36398.0,Columbus,North Carolina
37049,50870.0,Craven,North Carolina
37051,45716.0,Cumberland,North Carolina
37053,66284.0,Currituck,North Carolina
37055,58012.0,Dare,North Carolina
37057,47271.0,Davidson,North Carolina
37059,57611.0,Davie,North Carolina
37061,38850.0,Duplin,North Carolina
37063,58190.0,Durham,North Carolina
37065,35516.0,Edgecombe,North Carolina
37067,50128.0,Forsyth,North Carolina
37069,53175.0,Franklin,North Carolina
37071,49384.0,Gaston,North Carolina
37073,52205.0,Gates,North Carolina
37075,36525.0,Graham,North Carolina
37077,55628.0,Granville,North Carolina
37079,38306.0,Greene,North Carolina
37081,51072.0,Guilford,North Carolina
37083,34251.0,Halifax,North Carolina
37085,51630.0,Harnett,North Carolina
37087,49800.0,Haywood,North Carolina
37089,52815.0,Henderson,North Carolina
37091,37005.0,Hertford,North Carolina
37093,47535.0,Hoke,North Carolina
37095,45466.0,Hyde,North Carolina
37097,58198.0,Iredell,North Carolina
37099,44028.0,Jackson,North Carolina
37101,56842.0,Johnston,North Carolina
37103,36892.0,Jones,North Carolina
37105,48873.0,Lee,North Carolina
37107,38387.0,Lenoir,North Carolina
37109,53318.0,Lincoln,North Carolina
37111,40913.0,McDowell,North Carolina
37113,43597.0,Macon,North Carolina
37115,42410.0,Madison,North Carolina
37117,39205.0,Martin,North Carolina
37119,64312.0,Mecklenburg,North Carolina
37121,44186.0,Mitchell,North Carolina
37123,42346.0,Montgomery,North Carolina
37125,57899.0,Moore,North Carolina
37127,48362.0,Nash,North Carolina
37129,52716.0,New Hanover,North Carolina
37131,35499.0,Northampton,North Carolina
37133,49491.0,Onslow,North Carolina
37135,68211.0,Orange,North Carolina
37137,44947.0,Pamlico,North Carolina
37139,48279.0,Pasquotank,North Carolina
37141,52989.0,Pender,North Carolina
37143,45915.0,Perquimans,North Carolina
37145,48811.0,Person,North Carolina
37147,44315.0,Pitt,North Carolina
37149,48834.0,Polk,North Carolina
37151,45006.0,Randolph,North Carolina
37153,36091.0,Richmond,North Carolina
37155,33679.0,Robeson,North Carolina
37157,42490.0,Rockingham,North Carolina
37159,48667.0,Rowan,North Carolina
37161,40347.0,Rutherford,North Carolina
37163,39068.0,Sampson,North Carolina
37165,35617.0,Scotland,North Carolina
37167,49590.0,Stanly,North Carolina
37169,46169.0,Stokes,North Carolina
37171,41068.0,Surry,North Carolina
37173,36773.0,Swain,North Carolina
37175,46629.0,Transylvania,North Carolina
37177,35472.0,Tyrrell,North Carolina
37179,75397.0,Union,North Carolina
37181,37282.0,Vance,North Carolina
37183,76956.0,Wake,North Carolina
37185,35962.0,Warren,North Carolina
37187,35512.0,Washington,North Carolina
37189,45268.0,Watauga,North Carolina
37191,42192.0,Wayne,North Carolina
37193,40829.0,Wilkes,North Carolina
37195,42850.0,Wilson,North Carolina
37197,42876.0,Yadkin,North Carolina
37199,39888.0,Yancey,North Carolina
38001,54875.0,Adams,North Dakota
38003,57064.0,Barnes,North Dakota
38005,44313.0,Benson,North Dakota
38007,92604.0,Billings,North Dakota
38009,59882.0,Bottineau,North Dakota
38011,65063.0,Bowman,North Dakota
38013,74931.0,Burke,North Dakota
38015,69719.0,Burleigh,North Dakota
38017,62031.0,Cass,North Dakota
38019,67591.0,Cavalier,North Dakota
38021,60918.0,Dickey,North Dakota
38023,60074.0,Divide,North Dakota
38025,70500.0,Dunn,North Dakota
38027,51563.0,Eddy,North Dakota
38029,51029.0,Emmons,North Dakota
38031,60613.0,Foster,North Dakota
38033,56087.0,Golden Valley,North Dakota
38035,51951.0,Grand Forks,North Dakota
38037,50962.0,Grant,North Dakota
38039,52794.0,Griggs,North Dakota
38041,56761.0,Hettinger,North Dakota
38043,57734.0,Kidder,North Dakota
38045,59426.0,LaMoure,North Dakota
38047,58144.0,Logan,North Dakota
38049,62637.0,McHenry,North Dakota
38051,50739.0,McIntosh,North Dakota
38053,80732.0,McKenzie,North Dakota
38055,65648.0,McLean,North Dakota
38057,79890.0,Mercer,North Dakota
38059,67584.0,Morton,North Dakota
38061,70678.0,Mountrail,North Dakota
38063,48798.0,Nelson,North Dakota
38065,68333.0,Oliver,North Dakota
38067,64962.0,Pembina,North Dakota
38069,48802.0,Pierce,North Dakota
38071,57313.0,Ramsey,North Dakota
38073,61810.0,Ransom,North Dakota
38075,68182.0,Renville,North Dakota
38077,61990.0,Richland,North Dakota
38079,39884.0,Rolette,North Dakota
38081,67200.0,Sargent,North Dakota
38083,49261.0,Sheridan,North Dakota
38085,40862.0,Sioux,North Dakota
38087,63942.0,Slope,North Dakota
38089,75708.0,Stark,North Dakota
38091,65848.0,Steele,North Dakota
38093,57642.0,Stutsman,North Dakota
38095,53696.0,Towner,North Dakota
38097,62870.0,Traill,North Dakota
38099,54414.0,Walsh,North Dakota
38101,67753.0,Ward,North Dakota
38103,57989.0,Wells,North Dakota
38105,86575.0,Williams,North Dakota
39001,36894.0,Adams,Ohio
39003,50552.0,Allen,Ohio
39005,52730.0,Ashland,Ohio
39007,44823.0,Ashtabula,Ohio
39009,37778.0,Athens,Ohio
39011,61758.0,Auglaize,Ohio
39013,49361.0,Belmont,Ohio
39015,52356.0,Brown,Ohio
39017,63358.0,Butler,Ohio
39019,52394.0,Carroll,Ohio
39021,57103.0,Champaign,Ohio
39023,48502.0,Clark,Ohio
39025,64822.0,Clermont,Ohio
39027,51354.0,Clinton,Ohio
39029,46306.0,Columbiana,Ohio
39031,44491.0,Coshocton,Ohio
39033,42892.0,Crawford,Ohio
39035,48435.0,Cuyahoga,Ohio
39037,52691.0,Darke,Ohio
39039,57665.0,Defiance,Ohio
39041,104322.0,Delaware,Ohio
39043,52270.0,Erie,Ohio
39045,66175.0,Fairfield,Ohio
39047,46478.0,Fayette,Ohio
39049,58762.0,Franklin,Ohio
39051,60231.0,Fulton,Ohio
39053,42113.0,Gallia,Ohio
39055,79956.0,Geauga,Ohio
39057,67109.0,Greene,Ohio
39059,43975.0,Guernsey,Ohio
39061,54976.0,Hamilton,Ohio
39063,55644.0,Hancock,Ohio
39065,48773.0,Hardin,Ohio
39067,48462.0,Harrison,Ohio
39069,59083.0,Henry,Ohio
39071,43297.0,Highland,Ohio
39073,50000.0,Hocking,Ohio
39075,62111.0,Holmes,Ohio
39077,51559.0,Huron,Ohio
39079,45340.0,Jackson,Ohio
39081,44819.0,Jefferson,Ohio
39083,55131.0,Knox,Ohio
39085,63475.0,Lake,Ohio
39087,44372.0,Lawrence,Ohio
39089,62715.0,Licking,Ohio
39091,55150.0,Logan,Ohio
39093,56965.0,Lorain,Ohio
39095,46924.0,Lucas,Ohio
39097,65264.0,Madison,Ohio
39099,44682.0,Mahoning,Ohio
39101,45464.0,Marion,Ohio
39103,74243.0,Medina,Ohio
39105,43591.0,Meigs,Ohio
39107,59417.0,Mercer,Ohio
39109,57544.0,Miami,Ohio
39111,43956.0,Monroe,Ohio
39113,49314.0,Montgomery,Ohio
39115,41731.0,Morgan,Ohio
39117,56010.0,Morrow,Ohio
39119,45276.0,Muskingum,Ohio
39121,47456.0,Noble,Ohio
39123,57918.0,Ottawa,Ohio
39125,51933.0,Paulding,Ohio
39127,48811.0,Perry,Ohio
39129,62214.0,Pickaway,Ohio
39131,43729.0,Pike,Ohio
39133,56618.0,Portage,Ohio
39135,55374.0,Preble,Ohio
39137,62001.0,Putnam,Ohio
39139,47346.0,Richland,Ohio
39141,48403.0,Ross,Ohio
39143,51701.0,Sandusky,Ohio
39145,39731.0,Scioto,Ohio
39147,49936.0,Seneca,Ohio
39149,61042.0,Shelby,Ohio
39151,52190.0,Stark,Ohio
39153,55448.0,Summit,Ohio
39155,45975.0,Trumbull,Ohio
39157,51170.0,Tuscarawas,Ohio
39159,82775.0,Union,Ohio
39161,52754.0,Van Wert,Ohio
39163,42114.0,Vinton,Ohio
39165,83330.0,Warren,Ohio
39167,48572.0,Washington,Ohio
39169,56348.0,Wayne,Ohio
39171,49491.0,Williams,Ohio
39173,59789.0,Wood,Ohio
39175,52940.0,Wyandot,Ohio
40001,32986.0,Adair,Oklahoma
40003,59569.0,Alfalfa,Oklahoma
40005,38821.0,Atoka,Oklahoma
40007,51996.0,Beaver,Oklahoma
40009,48725.0,Beckham,Oklahoma
40011,50391.0,Blaine,Oklahoma
40013,43245.0,Bryan,Oklahoma
40015,44588.0,Caddo,Oklahoma
40017,71157.0,Canadian,Oklahoma
40019,49216.0,Carter,Oklahoma
40021,40936.0,Cherokee,Oklahoma
40023,32129.0,Choctaw,Oklahoma
40025,46071.0,Cimarron,Oklahoma
40027,62863.0,Cleveland,Oklahoma
40029,40000.0,Coal,Oklahoma
40031,52227.0,Comanche,Oklahoma
40033,51623.0,Cotton,Oklahoma
40035,41701.0,Craig,Oklahoma
40037,49578.0,Creek,Oklahoma
40039,48884.0,Custer,Oklahoma
40041,39742.0,Delaware,Oklahoma
40043,50037.0,Dewey,Oklahoma
40045,52705.0,Ellis,Oklahoma
40047,51332.0,Garfield,Oklahoma
40049,45066.0,Garvin,Oklahoma
40051,58177.0,Grady,Oklahoma
40053,56287.0,Grant,Oklahoma
40055,38322.0,Greer,Oklahoma
40057,41607.0,Harmon,Oklahoma
40059,50114.0,Harper,Oklahoma
40061,39375.0,Haskell,Oklahoma
40063,39265.0,Hughes,Oklahoma
40065,45757.0,Jackson,Oklahoma
40067,37319.0,Jefferson,Oklahoma
40069,40077.0,Johnston,Oklahoma
40071,45426.0,Kay,Oklahoma
40073,60656.0,Kingfisher,Oklahoma
40075,38209.0,Kiowa,Oklahoma
40077,42363.0,Latimer,Oklahoma
40079,39769.0,Le Flore,Oklahoma
40081,49362.0,Lincoln,Oklahoma
40083,62035.0,Logan,Oklahoma
40085,52007.0,Love,Oklahoma
40087,64492.0,McClain,Oklahoma
40089,35829.0,McCurtain,Oklahoma
40091,37086.0,McIntosh,Oklahoma
40093,54118.0,Major,Oklahoma
40095,45828.0,Marshall,Oklahoma
40097,48853.0,Mayes,Oklahoma
40099,51490.0,Murray,Oklahoma
40101,42689.0,Muskogee,Oklahoma
40103,53253.0,Noble,Oklahoma
40105,41895.0,Nowata,Oklahoma
40107,38527.0,Okfuskee,Oklahoma
40109,52855.0,Oklahoma,Oklahoma
40111,42175.0,Okmulgee,Oklahoma
40113,47789.0,Osage,Oklahoma
40115,39070.0,Ottawa,Oklahoma
40117,47413.0,Pawnee,Oklahoma
40119,40944.0,Payne,Oklahoma
40121,45346.0,Pittsburg,Oklahoma
40123,49235.0,Pontotoc,Oklahoma
40125,47683.0,Pottawatomie,Oklahoma
40127,37457.0,Pushmataha,Oklahoma
40129,47667.0,Roger Mills,Oklahoma
40131,62949.0,Rogers,Oklahoma
40133,38706.0,Seminole,Oklahoma
40135,38328.0,Sequoyah,Oklahoma
40137,46166.0,Stephens,Oklahoma
40139,50450.0,Texas,Oklahoma
40141,40462.0,Tillman,Oklahoma
40143,53902.0,Tulsa,Oklahoma
40145,61566.0,Wagoner,Oklahoma
40147,52103.0,Washington,Oklahoma
40149,52510.0,Washita,Oklahoma
40151,56899.0,Woods,Oklahoma
40153,58706.0,Woodward,Oklahoma
41001,43921.0,Baker,Oregon
41003,58655.0,Benton,Oregon
41005,76597.0,Clackamas,Oregon
41007,52583.0,Clatsop,Oregon
41009,59714.0,Columbia,Oregon
41011,43308.0,Coos,Oregon
41013,44524.0,Crook,Oregon
41015,46396.0,Curry,Oregon
41017,63680.0,Deschutes,Oregon
41019,45812.0,Douglas,Oregon
41021,42976.0,Gilliam,Oregon
41023,45357.0,Grant,Oregon
41025,41797.0,Harney,Oregon
41027,62935.0,Hood River,Oregon
41029,50851.0,Jackson,Oregon
41031,50339.0,Jefferson,Oregon
41033,43046.0,Josephine,Oregon
41035,43522.0,Klamath,Oregon
41037,36627.0,Lake,Oregon
41039,49958.0,Lane,Oregon
41041,46061.0,Lincoln,Oregon
41043,52097.0,Linn,Oregon
41045,42478.0,Malheur,Oregon
41047,56097.0,Marion,Oregon
41049,55440.0,Morrow,Oregon
41051,64337.0,Multnomah,Oregon
41053,58344.0,Polk,Oregon
41055,48056.0,Sherman,Oregon
41057,47500.0,Tillamook,Oregon
41059,51887.0,Umatilla,Oregon
41061,48617.0,Union,Oregon
41063,44953.0,Wallowa,Oregon
41065,50973.0,Wasco,Oregon
41067,78010.0,Washington,Oregon
41069,33456.0,Wheeler,Oregon
41071,59484.0,Yamhill,Oregon
42001,64507.0,Adams,Pennsylvania
42003,58383.0,Allegheny,Pennsylvania
42005,49032.0,Armstrong,Pennsylvania
42007,55828.0,Beaver,Pennsylvania
42009,49146.0,Bedford,Pennsylvania
42011,61522.0,Berks,Pennsylvania
42013,47969.0,Blair,Pennsylvania
42015,51457.0,Bradford,Pennsylvania
42017,86055.0,Bucks,Pennsylvania
42019,68472.0,Butler,Pennsylvania
42021,45901.0,Cambria,Pennsylvania
42023,41485.0,Cameron,Pennsylvania
42025,53624.0,Carbon,Pennsylvania
42027,58055.0,Centre,Pennsylvania
42029,96726.0,Chester,Pennsylvania
42031,45625.0,Clarion,Pennsylvania
42033,47270.0,Clearfield,Pennsylvania
42035,49234.0,Clinton,Pennsylvania
42037,49889.0,Columbia,Pennsylvania
42039,49144.0,Crawford,Pennsylvania
42041,68895.0,Cumberland,Pennsylvania
42043,58916.0,Dauphin,Pennsylvania
42045,71539.0,Delaware,Pennsylvania
42047,51112.0,Elk,Pennsylvania
42049,49716.0,Erie,Pennsylvania
42051,44476.0,Fayette,Pennsylvania
42053,38383.0,Forest,Pennsylvania
42055,59713.0,Franklin,Pennsylvania
42057,51259.0,Fulton,Pennsylvania
