state,cluster,county,total_pop,fips,white,black,asian,hispanic,area,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,education,mask,per_gop
Michigan,1,Baraga-Gogebic-Houghton-Iron-Keweenaw-Ontonagon,76770,26013-26053-26061-26071-26083-26131,69504,1130,1226,1414,6026.690999999999,-88.90884123540383,46.65462846070496,21210.0,13805.0,37181.0,41400.24600755503,54602,1002,3127,20693,11204,5282,8139,5155,0.02075989318744301,0.07280920932655986,0.12780229256219877,0.26497858538491603,0.5140354695844731,12.738333523321506,0.9053536537710043,0.014719291389865833,0.015969779861925232,0.01841865311970822,0.4843167904129217,0.5704526505473225,0.3712917888168688,3.1295190652357054,3.179491428943598,0.605740396972726
Michigan,2,Alcona-Alpena-Arenac-Cheboygan-Clare-Crawford-Gladwin-Iosco-Kalkaska-Missaukee-Montmorency-Ogemaw-Osceola-Oscoda-Otsego-Presque Isle-Roscommon-Wexford,364616,26001-26007-26011-26031-26035-26039-26051-26069-26079-26113-26119-26129-26133-26135-26137-26141-26143-26165,343725,2215,1936,7410,10121.562,-84.42486216640998,44.608053902808194,119000.0,54235.0,182343.0,43266.60325109156,268782,8152,22832,103647,66009,25975,26983,15184,0.043550403712398794,0.05698809432389145,0.09859280996994096,0.22549232891590054,0.5754649521688571,36.02368883379858,0.9427041051407509,0.006074884261798715,0.005309695679838515,0.02032275051012572,0.5000959913991706,0.6526162232715267,0.2974339568834559,2.8203971992172097,3.2325105096869033,0.6869281611683551
Michigan,3,Alger-Delta-Dickinson-Marquette-Menominee-Schoolcraft,167704,26003-26041-26043-26103-26109-26153,153921,2228,1084,2765,6871.404,-87.14850256368594,46.125740928022225,46183.0,32967.0,83933.0,48128.46549277298,119774,2267,5056,42275,27894,12605,20224,9453,0.03656148332776798,0.04536330677860993,0.12153834732624148,0.2394322019749082,0.5571589705671898,24.40607479926955,0.917813528598006,0.013285312216762869,0.006463769498640462,0.01648738253112627,0.5004829938463006,0.550236498159246,0.3927775725876592,3.1855494514669296,3.2353724896245764,0.5834870499052432
Michigan,4,Macomb-Oakland,2131556,26099-26125,1581045,280568,138829,78622,1346.886,-83.22362030510875,42.67365129684516,513716.0,519214.0,1082028.0,69859.13574872066,1487189,40261,76584,345935,333362,133767,328299,228981,0.030460095817327813,0.033560255512874164,0.06581065475174004,0.15915961673068874,0.7110093771873692,1582.5808568802408,0.7417327998889075,0.13162591083696604,0.06513035547740711,0.03688479214245368,0.5076235388608135,0.47477144768896923,0.4798526470664345,3.576538691450784,3.4866979239578972,0.49733863862991684
Michigan,5,Bay-Gratiot-Ionia-Isabella-Mecosta-Midland-Montcalm-Shiawassee,537025,26017-26057-26067-26073-26107-26111-26117-26155,481824,13247,5295,22179,4462.138,-84.73154322565406,43.38023341583464,137238.0,88819.0,241210.0,50264.74979377124,361164,9088,23884,128011,87535,36837,47768,28041,0.053925744611517154,0.08323783622736372,0.10938430240677807,0.21949807364647828,0.5339401871421255,120.35149966226952,0.8972096271123319,0.024667380475769284,0.009859876169638284,0.04129975327033192,0.44915972254550535,0.568956510924091,0.368222710501223,3.037249005991738,3.096261410548857,0.6070946708131135
Michigan,6,Kalamazoo-Kent-Ottawa,1213851,26077-26081-26139,928937,98575,37093,114791,1972.0729999999999,-85.67184510672234,42.78730226379392,289446.0,251985.0,577641.0,60769.3078400891,760800,24508,39976,189242,166731,71045,174038,95260,0.02474795094290815,0.0596015977249267,0.07648538164898327,0.21317334417486167,0.6259092944685961,615.5203179598321,0.7652809117428745,0.08120848440212185,0.03055811627621512,0.0945676199138115,0.4758747160895365,0.501082852498351,0.4362311539520221,3.4760554679284965,3.355729571421863,0.5345944358560925
Michigan,7,Ingham-Washtenaw,660007,26065-26161,460150,78467,54512,41456,1262.085,-84.0745536551604,42.404742448246274,94689.0,209291.0,320679.0,61240.516349069025,401631,7788,15750,71752,81869,31899,95969,96604,0.03805049188872239,0.02554427756069254,0.05929104085259702,0.20525297761993433,0.6718612120780537,522.9497220868642,0.6971895752620806,0.11888813300464995,0.08259306340690326,0.0628114550300224,0.4858721195381261,0.2952765849962112,0.6526495342694719,3.9636532040604435,3.4473301404379044,0.3114974669386144
Michigan,8,Lake-Manistee-Mason-Muskegon-Newaygo,288101,26085-26101-26105-26121-26123,235349,26184,1687,15506,2917.0420000000004,-85.98494296102253,43.81381310173401,69715.0,55051.0,132303.0,47528.89585596718,199120,5832,14202,71430,48744,21688,24806,12418,0.07721276219103719,0.0624253022377569,0.0953850594062499,0.18026403934731222,0.5848417048187963,98.7647760985272,0.8168975463465937,0.09088479387437044,0.00585558536763149,0.05382140291078476,0.45922436923162363,0.5269343854636706,0.4160978964951664,2.9559260747288065,3.133354358367378,0.5587660099706651
Michigan,9,Branch-Calhoun-Hillsdale-Jackson-Lenawee-Monroe,630742,26023-26025-26059-26075-26091-26115,541844,34526,7284,30119,3811.3500000000004,-84.4441958710454,42.03148742674194,166084.0,103097.0,284719.0,53100.15693897029,435080,11089,29763,156801,108318,42483,57914,28712,0.07433012864213895,0.07010812344825619,0.09860235246741139,0.19782912030592542,0.5592251760624788,165.4904430188778,0.859058061774862,0.054738704573343774,0.011548303426757691,0.04775169562198173,0.45140326789717505,0.5833260161773538,0.36210087840994104,2.9881699917256594,3.0977008935507704,0.616997484963649
Michigan,10,Allegan-Barry-Berrien-Cass-St. Joseph-Van Buren,521460,26005-26015-26021-26027-26149-26159,434945,30930,5639,35714,3544.197,-85.8678109929212,42.24265945113835,138672.0,84594.0,237550.0,53993.24636597246,355937,12288,25537,120448,82971,34702,51037,28954,0.04167862923330649,0.05974422966286963,0.13541729566985003,0.23751533195259464,0.5258885552103709,147.13064764740787,0.8340908219230622,0.059314233114716376,0.01081386875311625,0.06848847466728032,0.45554788478502667,0.5837592085876657,0.3561102925699853,3.042850279684326,3.146679037701837,0.6211066620085458
Michigan,11,Wayne,1749343,26163,863929,668934,61364,107451,612.08,-83.28255555687537,42.28197292656608,228908.0,517842.0,775450.0,45321.0,1178363,52411,113592,353763,284532,98963,166284,108818,0.046000000000000006,0.032,0.075,0.15599999999999997,0.69,2858.029996078944,0.4938591231107907,0.38239156071736646,0.035078312257801926,0.061423631614840546,0.4432807059564648,0.295193758462828,0.6677954735959766,3.0168072147547065,3.4099999999999997,0.30653900234348846
Michigan,12,Chippewa-Luce-Mackinac,54377,26033-26095-26097,38510,3695,425,1063,3479.067,-84.96851337302151,46.27951641004721,14616.0,8144.0,24098.0,44629.73417069717,39031,1069,2965,13762,9970,3218,5380,2667,0.03016808577155783,0.02649112676315354,0.07128401713959946,0.2751159497581698,0.5969408205675193,15.62976510656449,0.7082038361807382,0.06795152362211965,0.0078158044761572,0.019548706254482594,0.4431653088622028,0.6065233629346833,0.33795335712507263,2.9764289923394225,3.382170292586939,0.6421792618629174
Michigan,13,Antrim-Benzie-Charlevoix-Emmet-Grand Traverse-Leelanau,215497,26009-26019-26029-26047-26055-26089,199359,1359,1368,5957,2490.742,-85.37327145824044,45.025826914047705,67949.0,48403.0,123351.0,58203.19914894407,156384,2308,6721,41059,37077,16159,32482,20578,0.012929548903232991,0.04666212986723713,0.08128889033258004,0.20283595131254725,0.6555954700065431,86.51919789363971,0.9251126465797668,0.0063063522926073215,0.00634811621507492,0.027643076237720245,0.5724024000334111,0.5508589310179893,0.39240054802960656,3.520718232044199,3.4401296444962113,0.5839951182618262
Michigan,14,Clinton-Eaton-Livingston,381858,26037-26045-26093,342838,10275,5815,14821,1706.837,-84.45267793950418,42.71375511225987,114908.0,75402.0,201827.0,72780.80421779824,260561,3470,10338,69670,66970,27313,53982,28818,0.041567862922866614,0.033493254036840926,0.07818221956853072,0.22569827265632772,0.6212668321732162,223.72259331148786,0.8978154182968539,0.02690790817529029,0.015228173823777426,0.03881285713537493,0.5285394047001765,0.5693390874362697,0.3735971896723431,3.464286673753939,3.3520198398357506,0.6037938100993117
Michigan,15,Oceana,26467,26127,21514,280,56,3985,512.071,-86.26735560792153,43.641047391821445,7228.0,3973.0,11903.0,46217.0,18075,916,1630,6396,4176,1551,2222,1184,0.07400000000000001,0.033,0.114,0.163,0.616,51.68619195385015,0.8128612989760834,0.01057921184871727,0.0021158423697434543,0.15056485434692257,0.44972985226886314,0.6072418717970259,0.33378139964714776,2.841936376210235,3.214,0.6452995268279618
Minnesota,0,Blue Earth-Dodge-Fillmore-Freeborn-Goodhue-Houston-Le Sueur-Mower-Nicollet-Olmsted-Rice-Steele-Wabasha-Waseca-Winona,660735,27013-27039-27045-27047-27049-27055-27079-27099-27103-27109-27131-27147-27157-27161-27169,564976,24482,19734,37829,8824.208,-92.86422324548366,44.00961946185423,170747.0,135999.0,334875.0,64085.96972916525,430637,12390,18798,124317,91668,53648,82866,46950,0.05316649640173444,0.08856355271023934,0.10905579089952858,0.3054652561162947,0.44342870742430773,74.87754141788135,0.8550720031480095,0.03705267618636821,0.029866739313037752,0.05725290774667605,0.5068219482848646,0.5098827920865995,0.40611870100783876,3.3742061179136953,2.9967857325554115,0.5566396953831508
Minnesota,1,Brown-Cottonwood-Faribault-Jackson-Lac qui Parle-Lincoln-Lyon-Martin-Murray-Nobles-Pipestone-Redwood-Rock-Watonwan-Yellow Medicine,201162,27015-27033-27043-27063-27073-27081-27083-27091-27101-27105-27117-27127-27133-27165-27173,171094,2929,4519,18357,9833.780000000002,-95.42156372195487,44.128418896267206,65186.0,29558.0,102213.0,54817.71029319653,139258,6543,7654,50371,30966,16208,20748,6768,0.14953236694803193,0.09458602519362505,0.20402322009126975,0.2309762778258319,0.3210045535439099,20.45622334443113,0.8505284298227299,0.014560404052455235,0.022464481363279346,0.09125480955647687,0.5081128642586572,0.6377466662753271,0.2891804369307231,2.947579313217194,2.4795795130292997,0.6880224605252048
Minnesota,2,Benton-Big Stone-Chippewa-Douglas-Grant-Kandiyohi-McLeod-Meeker-Pope-Renville-Sibley-Stearns-Stevens-Swift-Traverse,428174,27009-27011-27023-27041-27051-27067-27085-27093-27121-27129-27143-27145-27149-27151-27155,373732,18302,5892,21820,10034.458999999999,-95.20058349805721,45.331760063210304,135621.0,67484.0,219106.0,59359.4745477306,278610,10087,12434,86311,63728,41134,45740,19176,0.09097840831064007,0.14309747439125214,0.17712310415858973,0.22999303320612652,0.3586655028096054,42.67036219889882,0.8728507569352646,0.04274430488539706,0.013760760812193174,0.05096059078785727,0.511721870080855,0.6189743776984655,0.3079970425273612,3.174803488747712,2.6219847935652325,0.6677383619310209
Minnesota,3,Anoka-Carver-Chisago-Dakota-Isanti-Scott-Sherburne-Washington-Wright,1635274,27003-27019-27025-27037-27059-27139-27141-27163-27171,1347057,85557,73518,83227,4025.291,-93.40739661455206,45.12736690670313,432798.0,351416.0,853054.0,85931.32553810554,1054795,19340,35965,256554,231563,129567,264161,117645,0.05681835459990191,0.09019176602820077,0.137040549167907,0.25388578550138996,0.46232931178505865,406.24988354879184,0.8237500259895284,0.05231967242186936,0.04495760343526528,0.05089483474940591,0.5216581441397589,0.5073512345056702,0.41195047441310867,3.5918875231680087,2.975247468008419,0.5518876225112023
Minnesota,4,Aitkin-Carlton-Cass-Crow Wing-Hubbard-Kanabec-Mille Lacs-Morrison-Pine-Todd-Wadena,312007,27001-27017-27021-27035-27057-27065-27095-27097-27115-27153-27159,284693,2799,1623,7528,11740.853000000001,-93.88842477831376,46.472694814265985,101222.0,49677.0,161294.0,53318.61862394113,217967,5264,13413,76673,53389,26395,29708,13125,0.1349735390552135,0.12783733698282412,0.11151658135875156,0.23334287371757684,0.3922608242763784,26.574474614408338,0.9124570923088264,0.008970952574781976,0.0052018063697288845,0.02412766380241469,0.5169563503382937,0.6275620915843119,0.3079903778193857,3.027045378428845,2.619942417958571,0.6707930470049503
Minnesota,5,Cook-Lake-St. Louis,215174,27031-27075-27137,195655,3321,2347,3894,9808.97,-91.96237143543517,47.65714124300405,48719.0,62758.0,121092.0,53621.981786832985,148538,2000,6336,41692,35844,19302,28701,14663,0.09686397520146486,0.050247952819578584,0.0953392556721537,0.2981603818305186,0.45843788747711156,21.93645204338478,0.9092873674328683,0.015434020838948943,0.010907451643785959,0.01809698197737645,0.5627631591177372,0.40233045948534996,0.5182671026987745,3.4061519611143276,2.9691591595638878,0.4370318541044341
Minnesota,6,Hennepin-Ramsey,1816164,27053-27123,1202585,239227,177869,129822,705.803,-93.39393172857388,45.00694894506263,262546.0,606212.0,941805.0,70534.72144751245,1214261,47495,46048,217838,226458,104999,356403,215020,0.027969295173783867,0.04460602566728555,0.09296987166357222,0.24784820533828444,0.5863035893234312,2573.188269247935,0.6621566114073398,0.13172103400353713,0.0979366400831643,0.07148143009111511,0.518568257051676,0.27876895960416437,0.6436703988617601,3.832148936678358,3.319304742303008,0.30220844009494013
Minnesota,7,Kittson-Lake of the Woods-Marshall-Roseau,32539,27069-27077-27089-27135,30088,190,526,829,5843.343,-95.95867489934102,48.64768282099293,11548.0,4457.0,17154.0,57829.708472909435,22970,796,1144,8350,5715,2406,3523,1036,0.07770727434770583,0.15583118719075573,0.2111671839945911,0.23796957497157262,0.3173247794953748,5.568558956747875,0.9246750053781616,0.005839146869909954,0.016165217124066506,0.02547711976397554,0.5271827652970282,0.6731957560918737,0.2598227818584587,2.979712668698302,2.561373398076155,0.7215245235863793
Minnesota,8,Becker-Clay-Clearwater-Mahnomen-Norman-Otter Tail-Pennington-Polk-Red Lake-Wilkin,233856,27005-27027-27029-27087-27107-27111-27113-27119-27125-27167,203768,5133,1968,9715,10533.306,-96.03754621745408,47.16757235331833,67232.0,39106.0,114532.0,58899.15905514505,154609,4074,7366,46829,34928,21832,28343,11237,0.08483639504652436,0.18677170138888885,0.1949476558223864,0.2015260331143952,0.3315331657088123,22.20157659902788,0.8713396278051451,0.02194940476190476,0.00841543513957307,0.04154265873015873,0.48975437876299943,0.587014982712255,0.34144169315125905,3.2486659896901213,2.5073777752120963,0.6322481145028118
Minnesota,9,Beltrami-Itasca-Koochiching,104547,27007-27061-27071,86501,681,587,2109,8276.732,-94.08381102275214,47.92619051328651,27272.0,20009.0,51279.0,49799.673649172146,70117,1253,4001,21123,17838,8933,11170,5799,0.1309568232469607,0.15266346236620848,0.17691423952863305,0.20354811711479048,0.33546600093737744,12.631434725686418,0.8273886386027337,0.006513816752274097,0.005614699608788392,0.02017274527246119,0.49048753192344113,0.5318356442208312,0.390198716823651,3.2251379836558893,2.4590002965173556,0.5768067511262452
Mississippi,0,Adams-Amite-Claiborne-Copiah-Franklin-Hinds-Jefferson-Lincoln-Madison-Rankin-Warren-Wilkinson,676293,28001-28005-28021-28029-28037-28049-28063-28085-28089-28121-28149-28157,310985,332737,7647,17354,7753.323,-90.65519517820269,31.85417386517447,136540.0,135966.0,277779.0,50703.78078584282,452864,19050,40210,120842,100749,42141,77953,51919,0.03778916830427048,0.0901426881543946,0.12976094828720688,0.18557405887684772,0.5571865611502708,87.22621255428156,0.45983767390761104,0.4920012479797957,0.011307229263056101,0.025660475563106522,0.4107376536501191,0.49154183721591627,0.48947544630803624,3.2106416054267948,3.1351330059604345,0.5010531878197177
Mississippi,1,Clarke-Covington-Forrest-George-Greene-Hancock-Jasper-Jefferson Davis-Jones-Lamar-Lauderdale-Lawrence-Leake-Marion-Neshoba-Newton-Pearl River-Perry-Pike-Scott-Simpson-Smith-Stone-Walthall-Wayne,768249,28023-28031-28035-28039-28041-28045-28061-28065-28067-28073-28075-28077-28079-28091-28099-28101-28109-28111-28113-28123-28127-28129-28131-28147-28153,486010,235091,4861,23412,14283.247,-89.30361698965736,31.63295343142899,205634.0,97332.0,308409.0,41228.521561368776,511324,28597,58107,164933,114223,50038,59621,35805,0.06721582455688195,0.07091980594833186,0.10420667387787032,0.2191137313553288,0.5381881239025368,53.786719504325596,0.6326204134336654,0.3060088591068781,0.006327375629515951,0.030474494597454733,0.40144406305768054,0.6667574551974813,0.3155939029016663,2.8235111201508243,3.089426843380206,0.6787362278275451
Mississippi,2,Attala-Bolivar-Carroll-Choctaw-Coahoma-Grenada-Holmes-Humphreys-Issaquena-Leflore-Montgomery-Panola-Quitman-Sharkey-Sunflower-Tallahatchie-Tate-Tunica-Washington-Webster-Yalobusha-Yazoo,391773,28007-28011-28015-28019-28027-28043-28051-28053-28055-28083-28097-28107-28119-28125-28133-28135-28137-28143-28151-28155-28161-28163,148138,226792,2012,10604,12480.381000000001,-90.22435787336184,33.58806769211539,69773.0,88000.0,159794.0,33466.45732350111,265875,20865,38167,86241,54613,21862,28457,15670,0.08529847130864047,0.08752014048951816,0.12312784188803208,0.1942631957791885,0.5097958869038959,31.39110897335586,0.3781220247439206,0.5788862427987636,0.005135627008497267,0.027066694233650608,0.40787394741342564,0.43664342841408316,0.5507090378862786,2.626200282087447,2.9557489592187314,0.4422366311092519
Mississippi,3,DeSoto,184945,28033,114447,55139,2961,9415,476.145,-89.98970700438387,34.87646960354307,42155.0,19892.0,64022.0,65169.0,114637,3629,8199,34020,29309,11872,18701,8907,0.055,0.078,0.08800000000000001,0.236,0.5429999999999999,388.4215942622521,0.6188164048771256,0.29813728405742246,0.016010165184243964,0.050907026413258,0.3461677796101544,0.658445534347568,0.31070569491737215,3.1281436185524742,3.1339999999999995,0.6794043225296952
Mississippi,4,Harrison-Jackson,351697,28047-28059,228311,83216,9217,21410,1296.748,-88.8488000363712,30.52832965637414,70914.0,33766.0,107541.0,47842.98385826436,229689,9583,18365,69569,58259,24209,31352,18352,0.08646633039235478,0.07957544136003433,0.13301620428948782,0.2382250630514335,0.4631253152571673,271.2146076184424,0.649169597693469,0.23661276610263948,0.02620721814516473,0.0608762656491241,0.30577741635555605,0.6594136189918264,0.31398257408802227,3.030132048117237,2.91278430012198,0.6774359954145969
Mississippi,5,Alcorn-Benton-Calhoun-Chickasaw-Clay-Itawamba-Kemper-Lafayette-Lee-Lowndes-Marshall-Monroe-Noxubee-Oktibbeha-Pontotoc-Prentiss-Tippah-Tishomingo-Union-Winston,603192,28003-28009-28013-28017-28025-28057-28069-28071-28081-28087-28093-28095-28103-28105-28115-28117-28139-28141-28145-28159,390341,180668,5553,17915,10633.427000000001,-88.84314756929997,34.000819548436674,153441.0,87045.0,245442.0,41523.4014642104,392925,24091,47482,120959,83741,34212,50190,32250,0.055037415947161106,0.07930476863088372,0.13407742642475365,0.20813570803326306,0.5235060594304964,56.72602068928483,0.6471256250082892,0.29951988753166486,0.009206023952572315,0.0297003275905516,0.4069052639955437,0.625161952722028,0.35464590412398855,2.8553057199211045,3.065890983302166,0.638045457947656
Missouri,0,Audrain-Benton-Boone-Callaway-Camden-Cole-Gasconade-Lincoln-Maries-Miller-Montgomery-Morgan-Osage-Phelps-Pike-Pulaski-Ralls-Warren,708355,29007-29015-29019-29027-29029-29051-29073-29113-29125-29131-29139-29141-29151-29161-29163-29169-29173-29219,607446,41734,14879,24753,10755.817000000001,-91.98740036698482,38.608358422482425,200994.0,94310.0,311388.0,52266.746965857514,457402,15495,33099,154418,94183,36310,75815,48082,0.12037452830854584,0.11472442631166575,0.15412654530567302,0.21381233138751052,0.3968459981224104,65.85785161647878,0.8575445927536334,0.05891678607477889,0.021005004552801913,0.0349443428789237,0.43959314185683734,0.6454776677328606,0.3028697316531144,3.1422927752830114,2.651798503575185,0.6806341939154228
Missouri,1,Barry-Barton-Bates-Cedar-Dade-Henry-Hickory-Jasper-Lawrence-McDonald-Newton-Polk-St. Clair-Vernon-Joplin,470783,29009-29011-29013-29039-29057-29083-29085-29097-29109-29119-29145-29167-29185-29217-29JOP,411694,6569,5309,28655,8849.327,-94.00971608677895,37.5364393873651,192552.0,50746.0,254550.0,44476.734000590506,314067,13983,29854,117356,70713,22788,40316,19057,0.15990182934599614,0.11857084867422059,0.15388561485452337,0.19544409400873577,0.3726722139411078,53.19986480327827,0.8744878213529376,0.013953350057245057,0.011276957749111586,0.06086668380124176,0.5406949698693453,0.7564407778432528,0.1993557257906109,2.8139823668198187,2.5033632161739057,0.7914245082162615
Missouri,2,Adair-Carroll-Chariton-Clark-Grundy-Knox-Lewis-Linn-Livingston-Macon-Marion-Mercer-Monroe-Putnam-Randolph-Schuyler-Scotland-Shelby-Sullivan,205910,29001-29033-29041-29045-29079-29103-29111-29115-29117-29121-29127-29129-29137-29171-29175-29197-29199-29205-29211,188899,5860,1635,5139,10342.499,-92.66258865929814,39.95377004052906,68846.0,20514.0,93143.0,44071.79037443543,138385,6107,11014,57400,27455,11588,15468,9353,0.1384221553105726,0.12449720751784761,0.16199797484337816,0.2308185615074547,0.34418134621922203,19.90911480871306,0.9173862367053567,0.028459035500947017,0.007940362294206207,0.024957505706376573,0.4523481132533631,0.7391430381241747,0.22024199349387502,2.8036925967409765,2.517674226603856,0.7704341987466428
Missouri,3,Bollinger-Butler-Carter-Dunklin-Mississippi-New Madrid-Oregon-Pemiscot-Ripley-Scott-Shannon-Stoddard-Wayne,247946,29017-29023-29035-29069-29133-29143-29149-29155-29181-29201-29203-29207-29223,213408,20580,1214,6722,8365.512999999999,-90.40503872502707,36.82248456005816,81696.0,20738.0,105205.0,37357.23716857703,174807,12558,22469,69990,35934,11145,14676,8035,0.13261080235212505,0.14654211804183168,0.1568830874464601,0.18732363498503704,0.37685000766295884,29.63906696457229,0.860703540286998,0.08300194397167125,0.004896227404354174,0.027110741855081347,0.42430609890863336,0.7765410389240055,0.19711990874958416,2.4965876652536796,2.5296792285416982,0.7975476892438058
Missouri,4,Clay-Jackson-Platte-Kansas City,1552704,29047-29095-29165-29KAN,1019158,331402,35931,139796,1736.9,-94.50525777733455,39.18898814670059,221734.0,325555.0,578542.0,56803.67888663905,1021848,30194,63095,277048,237861,76690,214497,122463,0.03000724119254374,0.057314835273511645,0.08762460904841972,0.20473629067842777,0.6201921254347431,893.951292532673,0.6563762314001896,0.21343540043691522,0.023140920613330035,0.0900339021474795,0.37260289147190967,0.38326344500485704,0.562716276432826,3.3711442406307004,3.327541427144607,0.4051497472085132
Missouri,5,St. Louis city,300576,29510,134388,135044,10672,12543,61.909,-90.23965001860337,38.64176505716807,20281.0,101487.0,127403.0,41107.0,219694,7776,20992,51909,47504,14547,42151,34815,0.039,0.017,0.08,0.13699999999999998,0.726,4855.126072138139,0.4471015649952092,0.44928404130735655,0.03550516341956776,0.041729878633024596,0.4238628499946769,0.15918777422823638,0.7965824980573456,3.3917858475880087,3.492,0.16655443137770187
Missouri,6,St. Charles-St. Louis,1396227,29183-29189,996939,267372,57071,43670,1068.235,-90.55866105057572,38.71613208452043,319980.0,349091.0,703006.0,69938.91361648214,953034,17460,42661,212455,205360,77780,234683,162635,0.028894887435925533,0.034334560211197754,0.07533456021119775,0.2119451937256621,0.6494907984160169,1307.0410537007308,0.7140235792603925,0.19149608194083054,0.040875158552298445,0.03127714905957269,0.5035040863699097,0.45515969991721267,0.49656901932558184,3.7186459244895773,3.418802455474647,0.4782452086549858
Missouri,7,Andrew-Atchison-Buchanan-Caldwell-Clinton-Daviess-DeKalb-Gentry-Harrison-Holt-Nodaway-Worth,203882,29003-29005-29021-29025-29049-29061-29063-29075-29081-29087-29147-29227,180433,7793,1950,8566,6038.173000000001,-94.56674872433646,40.09266071053691,61013.0,23808.0,89759.0,49998.94724399407,139355,4849,10120,54813,31585,9256,19232,9500,0.1151644382534996,0.16827167184940306,0.16591653014979252,0.23328902992907663,0.317524577942143,33.76551152144862,0.8849873946694656,0.03822308982646825,0.009564355852895301,0.04201449858251342,0.4402497523077074,0.6797424213727872,0.26524359674238795,2.9039862222381685,2.47007013370479,0.7193147923273717
Missouri,8,Cape Girardeau-Crawford-Dent-Franklin-Iron-Jefferson-Madison-Perry-Reynolds-Ste. Genevieve-St. Francois-Washington,604870,29031-29055-29065-29071-29093-29099-29123-29157-29179-29186-29187-29221,562126,14078,4772,12150,7691.586000000001,-90.72042645449235,37.81268518166193,191248.0,69869.0,273381.0,54220.13103311455,412488,16206,38310,142271,96980,39610,51016,28095,0.0838166796171078,0.11309911881891978,0.138562423330633,0.2377978805363136,0.42657482103592514,78.64047804965061,0.9293335758096781,0.023274422603203993,0.007889298526956206,0.020086960834559492,0.45196653826442046,0.699565807426266,0.25557372311901705,2.8991922189251564,2.8099168912328274,0.7324226304683341
Missouri,9,Cass-Cooper-Howard-Johnson-Lafayette-Moniteau-Pettis-Ray-Saline,324510,29037-29053-29089-29101-29107-29135-29159-29177-29195,282648,12977,2782,16646,5604.7210000000005,-93.46307844681864,38.91637711356902,97801.0,39432.0,145377.0,56407.75255924317,211426,8026,14306,76782,48222,16302,30856,16932,0.08593914517272196,0.11503544112662167,0.12541988844719731,0.20183803272626422,0.4717397306708577,57.89940302113165,0.8709993528704817,0.03998952266494099,0.008572925333579859,0.05129579982126899,0.4479892761394102,0.6727405297949469,0.27123960461420993,2.9968688808377397,2.8583482388832397,0.7126638636479564
Missouri,10,Christian-Dallas-Douglas-Greene-Howell-Laclede-Ozark-Stone-Taney-Texas-Webster-Wright,667917,29043-29059-29067-29077-29091-29105-29153-29209-29213-29215-29225-29229,602674,13566,8842,23035,8577.356,-92.6232476065668,37.10372683495589,209866.0,72627.0,296630.0,44787.78948581935,440968,13867,35122,145566,108913,33984,66274,37242,0.15570424768346966,0.10099178790179017,0.1418564761789264,0.21372222895958629,0.38725527423317574,77.86980043733757,0.9023187012757573,0.020310906894120077,0.013238171808772646,0.03448781809715878,0.44411206781680956,0.7075009270808752,0.24484037352931262,3.0472755392681554,2.574892524071105,0.7429069038878839
Montana,0,Big Horn-Carter-Custer-Daniels-Dawson-Fallon-Fergus-Garfield-Golden Valley-Judith Basin-McCone-Meagher-Musselshell-Petroleum-Powder River-Prairie-Richland-Roosevelt-Rosebud-Sheridan-Treasure-Valley-Wheatland-Wibaux,110903,30003-30011-30017-30019-30021-30025-30027-30033-30037-30045-30055-30059-30065-30069-30075-30079-30083-30085-30087-30091-30103-30105-30107-30109,82803,468,724,4390,62532.88100000001,-106.7485928033054,46.86559526694774,36089.0,11673.0,50675.0,52339.647250299815,77122,2111,4512,26909,19313,8215,11864,4198,0.16034879128607887,0.20669956628765676,0.15985828156136445,0.2503355003922347,0.22270521987682929,1.7735149608731442,0.7466254294293211,0.004219903879967179,0.006528227369863755,0.03958414109627332,0.4569308314473008,0.7121657622101628,0.23035027133695116,3.02944685044475,2.168243510094407,0.7556006867384113
Montana,1,Cascade-Gallatin-Lewis and Clark-Missoula-Silver Bow-Yellowstone,581047,30013-30031-30049-30063-30093-30111,513409,3882,6555,25933,14704.869999999999,-111.53085427232392,46.59131777965107,125994.0,110665.0,257725.0,55782.30718169098,377048,5980,15271,98422,88576,31331,89632,47836,0.13164295831490397,0.14972161288157412,0.1308653430789592,0.2087047639863901,0.3793223560228347,39.51391613798694,0.8835928935180803,0.006681043013732108,0.011281359339261712,0.04463150141038505,0.44355275907112507,0.48886991948782615,0.4293917935784266,3.5495295028749654,2.5548560150900017,0.5323862603999848
Montana,2,Blaine-Chouteau-Flathead-Glacier-Hill-Lake-Liberty-Lincoln-Mineral-Phillips-Pondera-Sanders-Teton-Toole,236392,30005-30015-30029-30035-30041-30047-30051-30053-30061-30071-30073-30089-30099-30101,192023,827,1430,7970,40646.578,-111.86569565811723,48.23813005620628,65664.0,31503.0,103594.0,46840.27497546448,159043,4349,9292,51131,37802,15610,28353,12506,0.11555882178753936,0.17073778300450107,0.15552448898439877,0.20516284815052963,0.35298779569528577,5.815790938169505,0.8123075230972283,0.0034984263426850316,0.0060492740871095465,0.033715184947037125,0.43822972012589256,0.6338591038091009,0.3041006235882387,3.170218117112982,2.5092264882060302,0.6757849887307419
