state_abbr,county,fips,votes_dem,votes_gop,total_votes
WI,Buffalo,55011,2531,4049,6921
WI,Burnett,55013,2948,5412,8719
WI,Calumet,55015,9634,15345,26429
WI,Chippewa,55017,11875,17912,31471
WI,Clark,55019,4225,8645,13548
WI,Columbia,55021,13525,14160,29287
WI,Crawford,55023,3426,3844,7678
WI,Dane,55025,217506,71270,304729
WI,Dodge,55027,13968,26643,42818
WI,Door,55029,8026,8584,17398
WI,Douglas,55031,11342,9657,22185
WI,Dunn,55033,9025,11487,22029
WI,Eau Claire,55035,27271,23301,54080
WI,Florence,55037,666,1897,2651
WI,Fond du Lac,55039,17391,31044,51094
WI,Forest,55041,1583,2787,4507
WI,Grant,55043,10047,12347,24051
WI,Green,55045,9121,8693,18791
WI,Green Lake,55047,2700,6210,9315
WI,Iowa,55049,6669,4809,12123
WI,Iron,55051,1273,2090,3477
WI,Jackson,55053,3821,4907,9202
WI,Jefferson,55055,16559,23409,42324
WI,Juneau,55057,4100,7188,11736
WI,Kenosha,55059,35770,36025,75825
WI,Kewaunee,55061,3623,6616,10742
WI,La Crosse,55063,32402,26384,62785
WI,Lafayette,55065,3288,3977,7602
WI,Langlade,55067,3260,6436,10093
WI,Lincoln,55069,5370,8400,14563
WI,Manitowoc,55071,14563,23234,39991
WI,Marathon,55073,26476,39010,68849
WI,Marinette,55075,6243,12995,19979
WI,Marquette,55077,2808,4712,7813
WI,Menominee,55078,1003,269,1279
WI,Milwaukee,55079,288986,126091,434970
WI,Monroe,55081,7047,11442,19554
WI,Oconto,55083,5886,13255,19924
WI,Oneida,55085,8103,11677,20837
WI,Outagamie,55087,38087,49884,93474
WI,Ozaukee,55089,20167,30458,53368
WI,Pepin,55091,1345,2228,3746
WI,Pierce,55093,8380,11260,21089
WI,Polk,55095,7568,13864,22691
WI,Portage,55097,18524,17310,38123
WI,Price,55099,2671,4562,7560
WI,Racine,55101,42506,46620,93678
WI,Richland,55103,3577,4021,7962
WI,Rock,55105,39336,31483,75043
WI,Rusk,55107,2171,4564,7029
WI,St. Croix,55109,17496,26123,46819
WI,Sauk,55111,14692,14791,31238
WI,Sawyer,55113,2846,4625,7767
WI,Shawano,55115,6056,12742,19697
WI,Sheboygan,55117,22636,32368,58290
WI,Taylor,55119,2398,6589,9417
WI,Trempealeau,55121,5645,7370,13581
WI,Vernon,55123,6351,6994,14193
WI,Vilas,55125,4769,8169,13453
WI,Walworth,55127,18706,28848,50570
WI,Washburn,55129,3283,5404,9059
WI,Washington,55131,20854,51729,76246
WI,Waukesha,55133,79200,142521,233273
WI,Waupaca,55135,8303,16013,25491
WI,Waushara,55137,3802,7669,11961
WI,Winnebago,55139,37054,43447,85892
WI,Wood,55141,14232,21502,37712
WY,Albany,56001,6888,7601,16420
WY,Big Horn,56003,594,4067,5079
WY,Campbell,56005,1324,15778,17935
WY,Carbon,56007,1279,4409,6200
WY,Converse,56009,668,5520,6552
WY,Crook,56011,271,3347,3771
WY,Fremont,56013,4200,11167,16543
WY,Goshen,56015,924,4418,5708
WY,Hot Springs,56017,400,1939,2535
WY,Johnson,56019,638,3477,4349
WY,Laramie,56021,11572,24844,39945
WY,Lincoln,56023,1105,6779,8398
WY,Natrona,56025,6573,23523,32493
WY,Niobrara,56027,115,1116,1297
WY,Park,56029,2535,11115,14634
WY,Platte,56031,719,3437,4460
WY,Sheridan,56033,2926,10266,14187
WY,Sublette,56035,644,3409,4297
WY,Sweetwater,56037,3233,12153,16661
WY,Teton,56039,7313,3920,12176
WY,Uinta,56041,1202,6154,8053
WY,Washakie,56043,532,2911,3715
WY,Weston,56045,294,2898,3334
NY,New York City,36NYC,1969920,461174,2490750
MO,Joplin,29JOP,15553,55604,74685
MO,Kansas City,29KAN,97735,24654,128601
